,sm1codsr1403563,sm1codsr1460769,sm1codsr1872748,sm1codsr1247717,sm1codsr1429723,sm1codsr114158,sm1codsr1319483,sm1codsr1227367,sm1codsr1450360,sm1codsr1517865,sm1codsr1191680,sm1codsr157857,sm1codsr1355350,sm1codsr1580036,sm1codsr1380881,sm1codsr1608031,sm1codsr1516994,sm1codsr1598855,sm1codsr1453400,sm1codsr1230693,sm1codsr1249290,sm1codsr1569214,sm1codsr1425649,sm1codsr1581125,sm1codsr1125616,sm1codsr141487,sm1codsr1164964,sm1codsr1412908,sm1codsr1701248,sm1codsr1667960,sm1codsr1609616,sm1codsr1574249,sm1codsr1313932,sm1codsr1801646,sm1codsr1295379,sm1codsr1214995,sm1codsr1357145,sm1codsr1846263,sm1codsr1499933,sm1codsr1790800,sm1codsr1114372,sm1codsr1860427,sm1codsr1236309,sm1codsr1213533,sm1codsr1238597,sm1codsr1703076,sm1codsr1492053,sm1codsr1630992,sm1codsr1816957,sm1codsr1454022,sm1codsr140489,sm1codsr1278835,sm1codsr1833154,sm1codsr1505996,sm1codsr1864199,sm1codsr1314067,sm1codsr1271876,sm1codsr1270873,sm1codsr1761494,sm1codsr1198450,sm1codsr1771993,sm1codsr1386743,sm1codsr1698955,sm1codsr1455295,sm1codsr140351,sm1codsr1184109,sm1codsr1753951,sm1codsr1714702,sm1codsr1813948,sm1codsr1791260,sm1codsr1584955,sm1codsr1881837,sm1codsr1152934,sm1codsr143187,sm1codsr1647439,sm1codsr1459930,sm1codsr1659052,sm1codsr1279027,sm1codsr1545353,sm1codsr1335653,sm1codsr1114193,sm1codsr1386235,sm1codsr1868441,sm1codsr1282576,sm1codsr1403751,sm1codsr1595927,sm1codsr1651846,sm1codsr1780745,sm1codsr1143884,sm1codsr1785153,sm1codsr125502,sm1codsr1346425,sm1codsr120949,sm1codsr1750088,sm1codsr1227664,sm1codsr1513072,sm1codsr1498338,sm1codsr1657864,sm1codsr1159224,sm1codsr134856,sm1codsr1449845,sm1codsr1789382,sm1codsr1129349,sm1codsr1240307,sm1codsr1767695,sm1codsr1667044,sm1codsr1361171,sm1codsr1758234,sm1codsr1539007,sm1codsr1233033,sm1codsr1429889,sm1codsr1622421,sm1codsr1827690,sm1codsr1135292,sm1codsr1232695,sm1codsr1508116,sm1codsr1549781,sm1codsr1259130,sm1codsr1334726,sm1codsr1692739,sm1codsr1578236,sm1codsr1252684,sm1codsr1280141,sm1codsr1622665,sm1codsr1360396,sm1codsr1233406,sm1codsr1727327,sm1codsr1884057,sm1codsr1551932,sm1codsr1724944,sm1codsr113349,sm1codsr1644938,sm1codsr1174362,sm1codsr1806820,sm1codsr116144,sm1codsr1822337,sm1codsr120310,sm1codsr166924,sm1codsr1345693,sm1codsr1472184,sm1codsr1787261,sm1codsr1381716,sm1codsr1493446,sm1codsr148723,sm1codsr1751296,sm1codsr1395197,sm1codsr1351438,sm1codsr1485582,sm1codsr1222052,sm1codsr1491798,sm1codsr1664035,sm1codsr1601821,sm1codsr1617618,sm1codsr1269955,sm1codsr1685804,sm1codsr1446156,sm1codsr1124299,sm1codsr117714,sm1codsr1261103,sm1codsr1206549,sm1codsr1240244,sm1codsr1507380,sm1codsr1257137,sm1codsr1246304,sm1codsr1512655,sm1codsr1685563,sm1codsr131175,sm1codsr1800100,sm1codsr1113163,sm1codsr1113824,sm1codsr1737316,sm1codsr1415162,sm1codsr1324312,sm1codsr1796516,sm1codsr13741,sm1codsr1226716,sm1codsr1116014,sm1codsr1618061,sm1codsr1846801,sm1codsr1476542,sm1codsr1614295,sm1codsr1784491,sm1codsr1513801,sm1codsr1223752,sm1codsr1505970,sm1codsr1223618,sm1codsr1570989,sm1codsr1777678,sm1codsr1358336,sm1codsr1392348,sm1codsr1789984,sm1codsr1594436,sm1codsr1277766,sm1codsr1115936,sm1codsr1206451,sm1codsr1836571,sm1codsr1708654,sm1codsr114990,sm1codsr156991,sm1codsr1340361,sm1codsr1627288,sm1codsr1392010,sm1codsr1609871,sm1codsr1485076,sm1codsr1237097,sm1codsr1503821,sm1codsr1453139,sm1codsr13330,sm1codsr1385357,sm1codsr1753878,sm1codsr1683613,sm1codsr1789185,sm1codsr1160380,sm1codsr1227191,sm1codsr183820,sm1codsr149976,sm1codsr1647594,sm1codsr1129252,sm1codsr140318,sm1codsr1391003,sm1codsr1103996,sm1codsr143261,sm1codsr1267639,sm1codsr1510574,sm1codsr1745503,sm1codsr1448682,sm1codsr1105517,sm1codsr1297400,sm1codsr1444675,sm1codsr1275765,sm1codsr1690783,sm1codsr1620595,sm1codsr1364155,sm1codsr132260,sm1codsr1700704,sm1codsr1122186,sm1codsr1501496,sm1codsr1563158,sm1codsr1396701,sm1codsr1520880,sm1codsr1226227,sm1codsr110962,sm1codsr1152187,sm1codsr1266223,sm1codsr111413,sm1codsr1358454,sm1codsr1622671,sm1codsr1705582,sm1codsr1356389,sm1codsr1538573,sm1codsr1450591,sm1codsr1498305,sm1codsr1267955,sm1codsr132179,sm1codsr1149797,sm1codsr161552,sm1codsr1795150,sm1codsr1732010,sm1codsr173671,sm1codsr1787298,sm1codsr136221,sm1codsr1690526,sm1codsr1416997,sm1codsr1570252,sm1codsr1258942,sm1codsr1253456,sm1codsr1503695,sm1codsr1195389,sm1codsr1136757,sm1codsr1537384,sm1codsr1817677,sm1codsr1278642,sm1codsr1357357,sm1codsr1647774,sm1codsr117750,sm1codsr1685054,sm1codsr1685602,sm1codsr1476138,sm1codsr1655740,sm1codsr1597660,sm1codsr1705562,sm1codsr169587,sm1codsr19855,sm1codsr1135164,sm1codsr1843505,sm1codsr194618,sm1codsr1346759,sm1codsr164634,sm1codsr1782511,sm1codsr1523141,sm1codsr1667797,sm1codsr139233,sm1codsr2492118,sm1codsr292126,sm1codsr2374851,sm1codsr2741031,sm1codsr2393032,sm1codsr2574681,sm1codsr2742566,sm1codsr2239046,sm1codsr2866338,sm1codsr268252,sm1codsr2535742,sm1codsr2385920,sm1codsr2191743,sm1codsr2266764,sm1codsr2654076,sm1codsr2300679,sm1codsr2178977,sm1codsr2813589,sm1codsr2749905,sm1codsr2621115,sm1codsr2770452,sm1codsr218819,sm1codsr2582544,sm1codsr2661589,sm1codsr2572941,sm1codsr2189506,sm1codsr2699665,sm1codsr2813453,sm1codsr2523227,sm1codsr2253692,sm1codsr2237732,sm1codsr2780300,sm1codsr2587905,sm1codsr2486807,sm1codsr2362224,sm1codsr2508388,sm1codsr2822688,sm1codsr219288,sm1codsr2102060,sm1codsr2592263,sm1codsr2783505,sm1codsr2503464,sm1codsr278427,sm1codsr2239547,sm1codsr211795,sm1codsr2820338,sm1codsr2207711,sm1codsr2460461,sm1codsr2376922,sm1codsr2132245,sm1codsr2198873,sm1codsr2820057,sm1codsr2237436,sm1codsr2577127,sm1codsr2839416,sm1codsr2650795,sm1codsr2569764,sm1codsr2395102,sm1codsr2363325,sm1codsr2470997,sm1codsr2735904,sm1codsr2762830,sm1codsr2221820,sm1codsr210298,sm1codsr2259811,sm1codsr2872646,sm1codsr2565303,sm1codsr2446140,sm1codsr2560952,sm1codsr2302335,sm1codsr2607968,sm1codsr2679037,sm1codsr29653,sm1codsr2837520,sm1codsr2584400,sm1codsr2240528,sm1codsr2247545,sm1codsr2131777,sm1codsr2813577,sm1codsr2442025,sm1codsr2593678,sm1codsr2568300,sm1codsr2722381,sm1codsr2807614,sm1codsr2556001,sm1codsr2699825,sm1codsr221048,sm1codsr2710163,sm1codsr2132976,sm1codsr2243334,sm1codsr2483948,sm1codsr2228711,sm1codsr2613754,sm1codsr2285205,sm1codsr2228432,sm1codsr2494307,sm1codsr2822868,sm1codsr2741653,sm1codsr2681157,sm1codsr2667080,sm1codsr2431194,sm1codsr2546396,sm1codsr2507372,sm1codsr2381120,sm1codsr2402577,sm1codsr2533902,sm1codsr2661766,sm1codsr2271021,sm1codsr2183072,sm1codsr215060,sm1codsr270680,sm1codsr2410323,sm1codsr2774076,sm1codsr2161463,sm1codsr22699,sm1codsr2418428,sm1codsr2368871,sm1codsr2743282,sm1codsr2498931,sm1codsr2311551,sm1codsr2389716,sm1codsr2231482,sm1codsr2736201,sm1codsr2577697,sm1codsr2724544,sm1codsr2111251,sm1codsr2131640,sm1codsr2821846,sm1codsr2783278,sm1codsr2501672,sm1codsr2395011,sm1codsr21469,sm1codsr2434029,sm1codsr2810993,sm1codsr2129880,sm1codsr2110681,sm1codsr2569373,sm1codsr2474184,sm1codsr2839806,sm1codsr2240878,sm1codsr2249629,sm1codsr2606588,sm1codsr2673946,sm1codsr2709114,sm1codsr2353922,sm1codsr2754974,sm1codsr2568022,sm1codsr2790554,sm1codsr2412295,sm1codsr2260816,sm1codsr2242604,sm1codsr2469111,sm1codsr253345,sm1codsr2582254,sm1codsr2633685,sm1codsr2551417,sm1codsr2742517,sm1codsr2563448,sm1codsr2389717,sm1codsr2248059,sm1codsr2588686,sm1codsr2571861,sm1codsr2217785,sm1codsr2401209,sm1codsr2677773,sm1codsr2280165,sm1codsr2154720,sm1codsr2632407,sm1codsr2271249,sm1codsr2168718,sm1codsr2591097,sm1codsr2879046,sm1codsr2568120,sm1codsr2868985,sm1codsr2829776,sm1codsr2371967,sm1codsr26520,sm1codsr2120995,sm1codsr2316833,sm1codsr2463211,sm1codsr2829434,sm1codsr2582289,sm1codsr2172205,sm1codsr2586647,sm1codsr2685063,sm1codsr2822655,sm1codsr2222408,sm1codsr2705081,sm1codsr2115045,sm1codsr2379262,sm1codsr2155621,sm1codsr2233822,sm1codsr2721882,sm1codsr2431085,sm1codsr265824,sm1codsr2471439,sm1codsr218330,sm1codsr2161416,sm1codsr2704209,sm1codsr2286288,sm1codsr2536014,sm1codsr2176534,sm1codsr2455297,sm1codsr2575656,sm1codsr2669344,sm1codsr2364082,sm1codsr291033,sm1codsr2275726,sm1codsr2826099,sm1codsr2224389,sm1codsr2610933,sm1codsr2631310,sm1codsr2706171,sm1codsr255429,sm1codsr2565838,sm1codsr226469,sm1codsr2714133,sm1codsr2613324,sm1codsr2412704,sm1codsr2173063,sm1codsr2163881,sm1codsr2177758,sm1codsr2225096,sm1codsr2522983,sm1codsr2717027,sm1codsr215082,sm1codsr2295058,sm1codsr2689343,sm1codsr2356151,sm1codsr2627965,sm1codsr2371282,sm1codsr2234528,sm1codsr2487994,sm1codsr2586420,sm1codsr2724779,sm1codsr2260939,sm1codsr2130550
Otu1_Coriobacteriales99%,0.5269124931205283,0.31416984732824427,0.39013360739979447,0.07910679064525218,0.3766630531191485,0.0,0.26159151871247927,0.7766445690973993,0.0009178522257916476,0.8342320403548443,0.05154639175257732,0.14170927684441198,0.22611015220461322,0.21915360246933638,0.07771019677996423,0.10897597977243995,0.7250836120401338,0.38081224249558565,0.3097893432465923,0.3968306371739848,0.09449135504624046,0.09778456837280367,0.6062920766442258,0.7841346153846154,0.16913397483345669,0.9338465925292273,0.0,0.0,0.16287760822173777,5.817335660267598e-05,0.27142411966344654,0.0410151824155903,0.016933776837012398,0.10424459261668564,0.3016884035992316,0.4292513271096467,0.3645472061657033,0.9965319171995232,0.21722247601644587,0.7959442332065906,0.028795811518324606,0.781292984869326,0.23817729274363392,0.20410188554416142,0.0,0.09079159935379645,0.0,0.5529183821748608,0.622015047432123,0.18497202238209431,0.22250639386189258,0.5602165087956699,0.35818005808325265,0.24499160604364859,0.9787285472564661,0.0939761719184946,0.12853211009174312,0.07050622785967318,0.21545319465081725,0.9809523809523809,0.07989174017642342,0.9558711640882577,0.005012028869286287,0.17971946230274694,0.5028635062042635,0.8113037604143211,0.4138225255972696,0.3806860551826995,0.797212543554007,0.08446153846153846,0.0817554598744618,0.3547045951859956,0.29751847940865894,0.13180476419303905,0.29309101399105725,0.4836252856054836,0.9989082969432315,0.5195445920303605,0.03557874762808349,0.003131991051454139,0.0,0.0,0.3808853433442828,0.2712649945474373,0.0004904364884747426,0.9570046578287352,0.0012493753123438282,0.8026007247921552,0.12823834196891193,0.3551437946342405,0.3376316355039759,0.45755102040816326,0.0006754474839581223,0.3587183654515904,0.08939140992563363,0.3505186089078707,0.06911196911196911,0.01935603945654197,0.0,0.2772157021448806,0.46955904953304173,0.5539568345323741,0.19090340079282286,0.028050858565998166,0.0,0.03310886644219978,0.4406730490281404,0.2945326278659612,0.34279705573080965,0.3202081918986196,1.0,0.4003988035892323,0.06029296364111954,0.0,0.5441098784997359,0.5882486905033022,0.9896157840083074,0.06605465864725124,0.37976782752902155,0.46215230278157776,0.1413427561837456,0.0,1.0,0.2707710699342499,0.00030721966205837174,0.3114234386558174,0.46858864027538727,0.28466076696165193,0.5515325670498085,0.26252158894645944,0.11767817003834458,0.06981590830149358,0.1129973474801061,0.32679640718562875,0.028362305580969808,0.5145038167938931,0.4081092992507713,0.1245819397993311,0.9980263157894737,0.011217315743739633,0.9203804347826087,0.31032917139614075,0.08327501749475158,0.5982456140350877,0.38395792241946086,0.5859433413641273,0.014143730886850153,0.01669195751138088,0.043743768693918245,0.3601603453592353,0.4000922934933087,0.2767162066525124,0.021974189047785142,0.1958139534883721,0.08851925090147726,0.010432190760059613,0.11619749188809962,0.4,0.3004484304932735,0.9982174688057041,0.5939137219930889,0.7747927979422692,0.9533109551418981,0.003816793893129771,0.13560384454659424,0.1614497528830313,0.09348659003831418,0.3213675213675214,0.6518578352180937,0.033644496304939715,0.9981831395348837,0.6044756700494406,0.18856259659969088,0.018107149523987308,0.4140316205533597,0.23932281646787226,0.22408253001860307,0.019175455417066157,0.472,0.09738452977184196,0.6419019316493314,0.2593712212817412,0.399734395750332,0.6553798961774422,0.8426086956521739,0.19840628248065598,0.3443412067614463,0.17138981006933976,0.826868495742668,0.0007606490872210953,0.00034083162917518747,0.9560075685903501,0.002733307301835221,0.0,0.0,0.011697660467906419,0.9687848383500557,0.45487693710118504,0.13557358053302435,0.0034138655462184874,0.0,0.18997912317327767,0.4870848708487085,0.02109353316680544,0.0,0.008741258741258742,0.01792573623559539,0.0853513298928146,0.9899713467048711,0.18458020254818686,1.0,0.3282442748091603,0.31137724550898205,0.8570833333333333,0.0156794425087108,0.07588075880758807,0.14776632302405499,0.1316348195329087,0.5021186440677966,0.0,0.899523736365033,0.995825215697189,0.011656658424584953,0.10052219321148825,0.11810532876285447,0.0016046213093709885,0.45717592592592593,0.9911546736791776,0.3444700460829493,0.8097826086956522,0.1488095238095238,0.030122591943957968,0.0016406890894175555,0.0025329280648429585,0.0,0.29044117647058826,0.6927639383155397,0.0,0.06446280991735537,0.18311036789297658,0.5309779825908858,0.16566733288918498,0.01384083044982699,0.9954663212435233,0.8302583025830258,0.0026041666666666665,0.4838709677419355,0.5119643850862549,1.0,0.4376430205949657,0.3831997625408133,0.04676985195154778,0.7392363931762794,0.18944519621109607,0.3385714285714286,1.0,0.8476052249637155,0.5387365911799762,0.007886435331230283,0.38828074694140374,0.07552083333333333,0.9890929965556832,0.8013468013468014,0.022935779816513763,0.0009103322712790169,0.149041873669269,0.09769484083424808,0.4171907756813417,0.0,0.005089058524173028,0.2756849315068493,0.0,0.29549019607843136,0.04365904365904366,0.8046511627906977,0.07440811724915446,0.1614678899082569,0.9395424836601307,0.01718213058419244,0.27340823970037453,0.27314460596786533,0.010362694300518135,0.04796511627906977,0.08244680851063829,0.45481927710843373,1.0,0.18760195758564438,0.9711934156378601,0.020168067226890758,0.6542553191489362,0.0,0.2941860465116279,0.3111177525403467,0.22572430692355738,0.538577626862856,0.4811877357578102,0.006254114549045424,0.0,0.0,0.05,0.013078470824949699,0.2353870458135861,0.9993920972644377,0.808186660490968,0.30430570505920346,0.4066323245331616,0.006578947368421052,0.4567107093184979,0.0834338075717386,0.1262135922330097,0.018414731785428344,0.09840857421240662,0.5883280757097792,0.2400258788009489,0.1488095238095238,0.5324496288441145,0.011370814908401769,0.45432233433324243,0.4378364521917457,0.026584432156529135,0.8109850438370294,0.35547576301615796,0.6125131732209218,0.2078510317060896,0.29654255319148937,0.058027079303675046,0.8533862200675775,0.010148163182463974,0.6372184561556965,0.324777183600713,0.3808769149498151,0.17311946902654868,0.30264599968686395,0.10190452634182538,0.16866822011113103,0.21921985069919042,0.7541357990308026,0.14129736673089274,0.3791305366768221,0.022785437133658052,0.33993886370823234,0.5196006460138012,0.6212765957446809,0.871130309575234,0.0,0.5447242726877985,0.16662552456183657,0.6792139496263493,0.6630380999505195,0.8948906689759688,0.7442455242966752,0.648074369189907,0.38462673354971966,0.16227064220183487,0.5988271358123417,0.10096670247046187,0.06651376146788991,0.33491573700450983,0.006734788666976312,0.007122507122507123,0.03451251078515962,0.2822185970636215,0.451279355064844,0.528052805280528,0.7942761568481694,0.23067133312122176,0.0,0.9281000347342827,0.5853559322033899,0.3362560593099515,0.12391695275461828,0.5473754448398577,0.9964832073149288,0.7255021302495435,0.9440613026819923,0.38309716599190285,0.8427669619648825,0.468628299437473,0.6392971785774624,0.12005928853754941,0.0077661032434901784,0.39073634204275537,0.14852586686445393,0.004426410918480265,0.499723429474516,0.8540540540540541,0.18865598027127004,0.4441144441144441,0.8788075178224238,0.8828633405639913,0.00016110842597067828,0.948378164556962,0.6872722175497618,0.0252465483234714,1.0,0.15238981998758536,0.016781292984869325,0.29394135752470435,0.1845308205732234,0.050689195197865716,1.0,0.32274119448698313,0.6416666666666667,0.5720508799442412,0.9446452779032987,0.10407824321830596,0.017299251226439452,0.007433102081268583,0.070663191427744,0.3439795592462472,0.10961968680089486,0.336322869955157,0.23235059760956175,0.0038335158817086527,0.33690360272638753,0.2014846235418876,0.147682119205298,0.733088970343219,0.6607538802660754,0.0075294117647058826,1.0,0.6575133485888635,0.10686274509803921,0.384251968503937,0.022792022792022793,1.0,0.33584905660377357,0.6848042468480424,0.3862928348909657,0.33215859030837,0.16558018252933507,0.11570827489481066,0.597233523189585,0.8984700973574409,0.0010541110330288123,0.09007936507936508,0.3199254128929142,0.245,0.45943877551020407,0.03179852454846095,0.1037567084078712,0.2707974756167527,0.021924934968413228,0.6435868331441543,0.5972771190162495,0.6801363193768257,1.0,0.5294710718163487,0.43887005649717514,0.0,0.3127962085308057,0.008835341365461847,0.09500924214417746,0.059447983014861996,0.5166279969064191,0.18284424379232506,0.35561601243684415,0.11013767209011265,0.17204301075268819,0.7732304334268787,0.9916317991631799,0.03789126853377265,0.14054927302100162,0.3258347146578262,0.4954379562043796,0.052191038897095025,0.6894167167769092,0.51513200257566,0.9777587681779298,0.7054187192118226,0.2581365666879387,0.728219696969697,0.5723625557206538,0.5976207137858642,0.6766756032171581,0.6777382364570976,0.008826879271070615,0.38864097363083167,0.3894101015293664,0.0,0.9019760790431617,0.605193661971831,0.16279069767441862,0.3914643119941133,0.8353253652058433,1.0,0.0,0.8010362694300518,0.9990604447228312,0.5049164208456244,0.7084664536741214,1.0,0.22485207100591717,0.11281337047353761,0.17925311203319502,0.8138297872340425,0.0021231422505307855,0.0,0.6924564796905223,0.13997113997113997,0.6780923994038748,0.5216962524654832,0.6937823834196891,0.446652719665272,0.22021660649819494,0.19734151329243355,0.10133333333333333,0.5120039196472318,0.7212276214833759,0.7290748898678414,0.6,0.9618320610687023,0.0,0.0,0.03563791874554526,0.9588509316770186,0.2248939179632249,0.7245508982035929,0.0011135857461024498,0.16291161178509533,0.0,0.02491103202846975,0.057971014492753624,0.8583765112262521,0.012698412698412698,0.9543307086614173,0.024390243902439025,0.16116504854368932,0.31894934333958724
Otu2_Erysipelotrichaceae92%,5.50357732526142e-05,0.4441793893129771,0.0,0.0879825302902226,0.0,0.0,0.06360965640567122,0.019377868434472208,0.6860945387792565,0.0,0.0,0.0,0.3252785187509807,0.10982048574445617,0.6867978533094812,0.1520859671302149,0.004013377926421404,0.0,0.5811648079306072,4.716313729189266e-05,0.0,0.14705882352941177,0.069135163127913,0.0,0.7561065877128054,0.0,0.891686460807601,0.0,0.13920896916848333,0.5806864456079116,0.0,0.1117153863584863,0.9829150287269428,0.8952675231744999,0.009907997169143666,0.0,0.0,0.00010837758751490192,0.7642759250799451,0.0,0.10471204188481675,0.0,0.1688684663986215,0.3316242143565994,0.03179455823907062,0.0,0.3480825958702065,0.43327682247517557,0.016519463526333007,7.993605115907275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.8587155963302753,0.0,0.620708532102917,0.0,0.6586808340016038,0.0,0.6099639133921412,0.25073056691992984,5.302789267154523e-05,0.00022517451024544022,0.034129692832764506,0.0,0.0,0.0,0.090314883021217,0.0087527352297593,0.18835797254487857,0.8572801537722249,0.20871195730563968,0.41926884996191927,0.0,0.0,0.5920303605313093,0.0,0.0,0.0,0.00031284217112466763,0.27317339149400216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019735314604132807,0.0,0.0003050640634533252,0.5359073359073359,0.3928903778150009,0.00010290183165260341,0.0,0.0,0.16323492929794095,0.7982474441894429,0.5088478175383405,0.9926728257406817,0.0,0.0,0.0,0.4426919032597266,0.04344874405974202,0.0,0.0,0.6101229400993984,0.0,0.19281563655573164,0.3069915736734229,0.0005192107995846313,0.19848053181386516,0.0,0.0476516187870497,0.004711425206124852,0.0,0.0,0.0,0.03840245775729647,0.0017964704639120786,0.0,0.3392330383480826,0.3706896551724138,0.38860103626943004,0.0,0.0,0.0,0.0,0.7996340347666971,0.0,0.0,0.0,0.0,0.9583695394580931,0.07880434782608696,0.0,0.6382085374387684,0.12666666666666668,0.0,0.00016615435739802275,0.0,0.93247344461305,0.0001246261216350947,0.0,0.1596677434240886,0.0,0.0,0.21767441860465117,0.0,0.0,0.7960185915987021,0.0,0.017937219730941704,0.0005941770647653001,0.0,0.018719634181194628,0.011290814769606347,0.0,0.0,0.0,0.6091954022988506,0.25982905982905985,0.0,0.06417736289381563,0.0,0.0010408534998698933,0.00927357032457496,0.0,0.48023715415019763,0.1058099268949596,0.3882969727718586,0.04122722914669223,0.0,0.6254869226488592,0.2627892167268096,0.5719467956469165,0.0,0.009910335063709298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010224948875255625,0.0,0.0,0.43302752293577984,0.0,0.0,0.0,0.0,0.0,0.9757090336134454,0.0,0.005219206680584551,0.0,0.0,0.0,0.0,0.9818913480885312,0.0,0.0,0.658608297941849,0.0,0.27022900763358776,0.29790419161676646,0.0,0.0,0.9010840108401084,0.0,0.6843595187544232,0.3975988700564972,0.010477299185098952,0.0,0.0,0.0,0.6227154046997389,0.0,0.43517329910141206,0.41898148148148145,0.0,0.0,0.01746894409937888,0.0,0.18879159369527146,0.0008203445447087777,0.0,1.0,0.30514705882352944,0.0,0.15,0.0,0.7324414715719063,0.0005120327700972862,0.0,0.0,0.0,0.16420664206642066,0.0,0.001152073732718894,0.0,0.0,0.0,0.0,0.0,0.0,0.20433017591339647,0.2714285714285714,0.0,0.0,0.0,0.0015772870662460567,0.0,0.91015625,0.0,0.0,0.0,0.0,0.007097232079488999,0.6037321624588364,0.03843466107617051,1.0,0.726039016115352,0.2962328767123288,0.0,0.07470588235294118,0.0,0.020930232558139535,0.0,0.21284403669724772,0.0,0.003436426116838488,0.0,0.0,0.0,0.0007267441860465116,0.9175531914893617,0.0,0.0,0.0,0.0,0.0016806722689075631,0.07446808510638298,0.0,0.29534883720930233,0.24656306037059175,4.804689376831788e-05,0.08809658554989624,0.0253409420640294,0.0,0.0,0.0001597444089456869,0.0,0.641851106639839,0.2480252764612954,0.0,0.0008684576192681797,0.00010764262648008612,0.396973599484868,0.0,0.0,0.8997668997668997,0.818814864412454,0.6893514811849479,0.3871386813900617,0.0,0.0,0.20277777777777778,0.04485683987274655,0.032217308907138344,0.44641396236705755,0.0,0.5920884729902169,0.0,0.35547576301615796,0.0,0.22932393893642006,0.0,6.044487427466151e-05,0.0,0.02232595900142074,0.3028646402799038,0.2449197860962567,0.0,0.08715233881163084,0.3178852878242263,0.0,0.08451335364760709,0.0,0.055533894056703614,0.19910083493898523,0.0,0.44522413935441263,0.18130072731105723,0.0005872852738217589,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.07174666006927263,0.0,0.024123868113637936,0.0,0.15417527294187075,0.20355504587155962,0.0,0.18704925579254258,0.0,0.0030856871587942084,0.15745471435206687,0.4116809116809117,0.744823123382226,0.0,0.07141605327725202,0.23149457802923148,0.0,0.0,0.0,0.0,0.08183050847457628,0.24771884801824923,0.2890305705411149,0.0,0.0,0.021911138161898967,0.0,0.4569838056680162,0.00010609516736512653,0.0,0.0063355296502787635,0.24011857707509882,0.0,0.0,0.010569256443537919,0.0,0.0,0.0,0.376078914919852,0.0,0.0,0.0,0.17045271467697762,0.0,0.0,0.0,0.0,0.2361887026691496,0.6760201742320037,0.0,0.0,0.7276567363272566,0.0,0.24770290964777947,0.08402777777777778,0.0,0.0,0.0,0.0,0.08523290386521308,0.13312095762139203,0.008942829766847652,0.0,0.0,0.0,0.0,0.20285621551444336,0.3870625662778367,0.819205298013245,0.0,0.003695491500369549,0.0,0.0,0.0,0.12549019607843137,0.2062992125984252,0.001036001036001036,0.0,0.24716981132075472,0.0,0.0,0.213215859030837,0.0,0.11921458625525946,0.35394629780309195,0.0,0.0,0.9099206349206349,0.2535961640916356,0.0,0.21364795918367346,0.4113457135588909,0.0,0.0,0.0,0.2652289065455921,0.025032938076416336,0.024829600778967866,0.0,0.21606948968512488,0.0,1.0,0.23087339201083276,0.0,0.009611829944547136,0.0,0.16640886826501675,0.0,0.18694131364166341,0.00011377858686995108,0.0,0.00304022450888681,0.008368200836820083,0.025041186161449753,0.24501884760366183,0.22188017996684822,0.25608272506082724,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.08261515601783061,0.0,0.024128686327077747,0.02332937920126532,0.024772209567198177,0.0,0.12877522169386968,0.0,0.0,0.0,0.17875056999544003,0.0,0.16069057104913678,0.0,0.0,0.0,0.0,0.0,0.020766773162939296,0.0,0.0,0.09958217270194986,0.0,0.0,0.0,0.0,0.02321083172147002,0.8051948051948052,0.010432190760059613,0.09566074950690336,0.029015544041450778,0.0,0.13176895306859207,0.4120654396728016,0.13733333333333334,0.41254287114159727,0.0,0.019823788546255508,0.0,0.0006939625260235947,0.001184834123222749,0.0,0.9301496792587313,0.0,0.11315417256011315,0.013972055888223553,0.9988864142538976,0.0,0.003089598352214212,0.2508896797153025,0.0,0.0,0.0,0.0,0.0,0.20776699029126214,0.31144465290806755
