,lf2t2r1712915,lf2t2r148072,lf2t2r1396478,lf2t2r1492269,lf2t2r1570273,lf2t2r1723057,lf2t2r1166672,lf2t2r1343950,lf2t2r1589949,lf2t2r1391526,lf2t2r1704900,lf2t2r142602,lf2t2r1348854,lf2t2r1733935,lf2t2r1645422,lf2t2r169537,lf2t2r1456516,lf2t2r1561360,lf2t2r1415704,lf2t2r1705707,lf2t2r1279864,lf2t2r1225301,lf2t2r1172851,lf2t2r122687,lf2t2r1828697,lf2t2r1797227,lf2t2r1256272,lf2t2r1233658,lf2t2r1109435,lf2t2r1599894,lf2t2r1589617,lf2t2r1492235,lf2t2r1751473,lf2t2r1282073,lf2t2r1834527,lf2t2r1753241,lf2t2r1258472,lf2t2r157193,lf2t2r1588830,lf2t2r1348022,lf2t2r1653608,lf2t2r1744985,lf2t2r1528364,lf2t2r1663127,lf2t2r1404756,lf2t2r1421465,lf2t2r1501156,lf2t2r1137448,lf2t2r1364467,lf2t2r1488750,lf2t2r1127814,lf2t2r1298586,lf2t2r1124082,lf2t2r1257318,lf2t2r1512854,lf2t2r1212310,lf2t2r1847527,lf2t2r166948,lf2t2r1367845,lf2t2r1129251,lf2t2r1571536,lf2t2r1712596,lf2t2r165409,lf2t2r1116580,lf2t2r1490052,lf2t2r1578401,lf2t2r12127,lf2t2r1550114,lf2t2r1286838,lf2t2r1882918,lf2t2r1676258,lf2t2r1702110,lf2t2r1275186,lf2t2r1599336,lf2t2r173334,lf2t2r1314292,lf2t2r1163275,lf2t2r1744463,lf2t2r1480297,lf2t2r1125482,lf2t2r1382842,lf2t2r1236218,lf2t2r1753578,lf2t2r158539,lf2t2r112099,lf2t2r1592882,lf2t2r1350001,lf2t2r1294067,lf2t2r1736147,lf2t2r1109266,lf2t2r1712526,lf2t2r1381287,lf2t2r1111144,lf2t2r1460361,lf2t2r1724576,lf2t2r1467941,lf2t2r1807370,lf2t2r1265784,lf2t2r1147596,lf2t2r1681501,lf2t2r1610929,lf2t2r1229451,lf2t2r1567100,lf2t2r1789567,lf2t2r1732734,lf2t2r1601233,lf2t2r1354078,lf2t2r1363781,lf2t2r1122668,lf2t2r1676051,lf2t2r1304717,lf2t2r1150461,lf2t2r1203882,lf2t2r1269121,lf2t2r117375,lf2t2r1768924,lf2t2r1623768,lf2t2r1268323,lf2t2r1861988,lf2t2r1583566,lf2t2r1515828,lf2t2r1489998,lf2t2r1854208,lf2t2r1314168,lf2t2r1680421,lf2t2r1675897,lf2t2r1372634,lf2t2r1709934,lf2t2r1263624,lf2t2r1174136,lf2t2r1817655,lf2t2r1231184,lf2t2r111193,lf2t2r1578512,lf2t2r1567048,lf2t2r1114977,lf2t2r1343953,lf2t2r1416697,lf2t2r1730049,lf2t2r1672777,lf2t2r1395582,lf2t2r1771734,lf2t2r1549538,lf2t2r1746527,lf2t2r1302461,lf2t2r1632165,lf2t2r1844138,lf2t2r1769333,lf2t2r1316012,lf2t2r1267330,lf2t2r1784296,lf2t2r1793000,lf2t2r1128819,lf2t2r1772696,lf2t2r1643428,lf2t2r150421,lf2t2r1403232,lf2t2r1786397,lf2t2r1488872,lf2t2r1709156,lf2t2r1303651,lf2t2r1456575,lf2t2r1326647,lf2t2r1834468,lf2t2r1313308,lf2t2r2219735,lf2t2r2677928,lf2t2r2335361,lf2t2r2792790,lf2t2r2821710,lf2t2r2207266,lf2t2r2549557,lf2t2r2210682,lf2t2r2458392,lf2t2r2376585,lf2t2r2397136,lf2t2r2391441,lf2t2r2784,lf2t2r2592219,lf2t2r283626,lf2t2r2312523,lf2t2r2239750,lf2t2r2293168,lf2t2r2487602,lf2t2r2717941,lf2t2r2228655,lf2t2r2205572,lf2t2r2389069,lf2t2r2532490,lf2t2r2841759,lf2t2r278122,lf2t2r2534920,lf2t2r2732412,lf2t2r2770951,lf2t2r2414840,lf2t2r2313163,lf2t2r263863,lf2t2r2375035,lf2t2r2794498,lf2t2r2488336,lf2t2r2543908,lf2t2r2136389,lf2t2r2282994,lf2t2r2653831,lf2t2r287729,lf2t2r2287340,lf2t2r2661323,lf2t2r2105124,lf2t2r2401413,lf2t2r2879292,lf2t2r2708707,lf2t2r2632872,lf2t2r2175755,lf2t2r2604166,lf2t2r2661168,lf2t2r2789648,lf2t2r2192715,lf2t2r2369619,lf2t2r2689128,lf2t2r2223064,lf2t2r2470601,lf2t2r2590627,lf2t2r2359717,lf2t2r2410008,lf2t2r232752,lf2t2r2660848,lf2t2r2855883,lf2t2r26495,lf2t2r2140366,lf2t2r2319459,lf2t2r2875040,lf2t2r2211457,lf2t2r2683562,lf2t2r2506732,lf2t2r2490569,lf2t2r299918,lf2t2r2311237,lf2t2r2152060,lf2t2r2694413,lf2t2r2201849,lf2t2r2810035,lf2t2r2267247,lf2t2r2690953,lf2t2r2275361,lf2t2r2158407,lf2t2r2776804,lf2t2r2354605,lf2t2r2509767,lf2t2r2876693,lf2t2r29724,lf2t2r254585,lf2t2r299379,lf2t2r2762797,lf2t2r2275533,lf2t2r2860410,lf2t2r2225924,lf2t2r2675138,lf2t2r2251068,lf2t2r2664953,lf2t2r2201826,lf2t2r248676,lf2t2r2327818,lf2t2r2103049,lf2t2r2738443,lf2t2r2303307,lf2t2r242080,lf2t2r273549,lf2t2r2783454,lf2t2r2637333,lf2t2r2865810,lf2t2r2858423,lf2t2r2354541,lf2t2r2588211,lf2t2r2183501,lf2t2r285164,lf2t2r2510888,lf2t2r2486814,lf2t2r2159732,lf2t2r233458,lf2t2r2746140,lf2t2r2414608,lf2t2r2576908,lf2t2r2606642,lf2t2r2726847,lf2t2r2754009,lf2t2r2576925,lf2t2r2219226,lf2t2r2244400,lf2t2r299556,lf2t2r2279504,lf2t2r2116076,lf2t2r2809763,lf2t2r2303537,lf2t2r216948,lf2t2r2321925,lf2t2r2732159,lf2t2r2101246,lf2t2r2153155,lf2t2r2440875,lf2t2r2742040,lf2t2r2193501,lf2t2r283247,lf2t2r2763743,lf2t2r2561472,lf2t2r2845470,lf2t2r2644965,lf2t2r2321518,lf2t2r2590455,lf2t2r2738323,lf2t2r2661643,lf2t2r2399455,lf2t2r2488389,lf2t2r2629457,lf2t2r2367440,lf2t2r2252149,lf2t2r2605542,lf2t2r2170581,lf2t2r218863,lf2t2r2103306,lf2t2r2398357,lf2t2r2745893,lf2t2r2323841,lf2t2r2516826,lf2t2r246305,lf2t2r279511,lf2t2r2410072,lf2t2r2693012,lf2t2r2734696,lf2t2r2584932,lf2t2r2477041,lf2t2r279352,lf2t2r2652109,lf2t2r271436,lf2t2r2847986,lf2t2r2289171,lf2t2r2776898,lf2t2r2272278,lf2t2r215360,lf2t2r2459139,lf2t2r2304976,lf2t2r2372432,lf2t2r2619465,lf2t2r2524223,lf2t2r2767294,lf2t2r2499645,lf2t2r227235,lf2t2r2213179,lf2t2r2683559,lf2t2r2244861,lf2t2r2175963,lf2t2r2225251,lf2t2r2228811,lf2t2r2285419,lf2t2r2299739,lf2t2r2752288,lf2t2r2399174,lf2t2r2356539,lf2t2r121822,lf2t2r198381
Otu1_Planococcaceae100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu2_Verrucomicrobiaceae100%,0.0,0.0,0.005041411595246669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014347590687601516,0.0,0.0,0.0005145621076463929,0.0,0.022073578595317726,0.0,0.0,0.0076045627376425855,0.0,0.0,0.0002838489923360772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021728395061728394,0.0,0.0,0.006370620198613453,0.0,0.0,0.0,0.0,0.009148910557361261,0.0,0.5290607161390762,0.0003147623544224111,0.0,0.004166666666666667,0.0,0.0008263097008758883,0.0,0.0,0.0,0.0,0.12967382657120127,0.0002002803925495694,0.0,0.0,0.007380073800738007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014527845036319613,0.0,0.0,0.0,0.0,0.01507537688442211,0.0072852760736196315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014188422247446084,0.22304147465437787,0.0,0.0,0.0,0.0,0.0,0.008561643835616438,0.0,0.0,0.0,0.0,0.0848245410178945,0.0,0.0,0.0,0.002044989775051125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005080440304826418,0.1518987341772152,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008733624454148472,0.0,0.0,0.0,0.0,0.0,0.025380710659898477,0.0,0.022222222222222223,0.0,0.0016759776536312849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011278195488721804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009596928982725527,0.010395010395010396,0.18862911795961743,0.0,0.0,0.0,0.0,0.5631696984799401,0.0,0.0,0.0,0.0,0.0,0.0,0.03134068485200232,0.0,0.0,0.024324324324324326,0.0,0.08518877057115198,0.0006489292667099286,0.08076298701298701,0.0,0.0,0.0,0.4552212389380531,0.0,0.03021370670596905,0.0,0.0,0.0,0.0,0.0,0.004003079291762895,0.0,0.0,0.011067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000829646017699115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048645188820140815,0.001710863986313088,0.0,0.0,0.0030557677616501145,0.0,0.0,0.0,0.0,0.0,0.003083247687564234,0.0,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1983729662077597,0.0,0.0,0.17032484635645304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003160556257901391,0.0,0.0,0.001292824822236587,0.0,0.000663129973474801,0.0,0.0,0.0,0.0,0.0003681885125184094,0.0,0.0,0.26535087719298245,0.040625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.2588495575221239,0.0,0.0,0.8496732026143791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19540229885057472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu3_Porphyromonadaceae92%,0.0,0.007190265486725664,0.0,0.0009249267766301834,0.0,0.13169060052219322,0.0,0.15310880829015544,0.0,0.0020871985157699443,0.20790471034109367,0.2134938232499208,0.01815352697095436,0.1586909539981476,0.08406627122110862,0.005351170568561873,0.7224656733859188,0.04662904662904663,0.04334600760456274,0.005377658274260572,0.0,0.022991768379222254,0.06854735767168751,0.0,0.0,0.0,0.0,1.0,8.110300081103001e-05,0.0,0.1778437457832951,0.0004012841091492777,0.09925925925925926,0.002536525974025974,0.7445449707291112,0.04909124976578602,0.0,0.0008994827973914999,0.00026954177897574127,0.0019218449711723255,0.15047550258817866,0.0,0.14608199273482098,0.06610009442870633,0.9993589743589744,0.03333333333333333,0.19011976047904192,0.0009915716410510659,0.0,0.09265536723163842,0.0003091190108191654,0.0,0.07239459029435164,0.0,0.18683941356972383,0.0,0.1565629942013706,0.3668596237337192,0.014783526927138331,0.2537313432835821,0.0,0.1060480530240265,0.16820197884680996,0.47053872053872053,0.08610693579557654,0.0,0.04600484261501211,0.0,0.000364963503649635,0.0,0.0,0.06030150753768844,0.0,0.012811867835468645,0.014463840399002495,0.0,0.9987479878375961,0.017006802721088437,0.0,0.0,0.06714413607878246,0.07236095346197503,0.23225806451612904,0.0,0.05786761791518034,0.0,0.22065727699530516,0.3008130081300813,0.04965753424657534,0.3956673306772908,0.08095238095238096,0.0,0.0,0.114338833372066,0.05471847739888977,0.9807651659268654,0.015873015873015872,0.591002044989775,0.0,0.043076923076923075,0.0009528346831824678,0.04040404040404041,0.0,0.006097560975609756,0.0,0.18547140649149924,0.058823529411764705,0.0,0.06246949731576379,0.0,0.08771929824561403,0.3721973094170404,0.007620660457239628,0.0,0.013996889580093312,0.002508361204013378,0.0,0.0,0.003355704697986577,0.1356521739130435,0.0,0.09141274238227147,0.5431131019036954,0.0008361204013377926,0.04693877551020408,0.0,0.0,0.08823529411764706,0.19157088122605365,0.0,0.06060606060606061,0.008237232289950576,0.0,0.014285714285714285,0.31076923076923074,0.0,0.17894736842105263,0.0,0.005076142131979695,0.03164556962025317,0.006349206349206349,0.0,0.08826815642458101,0.03827751196172249,0.0,0.015957446808510637,0.19367588932806323,0.21428571428571427,0.0,0.00411522633744856,0.0,0.0,0.12234042553191489,0.21505376344086022,0.03535353535353535,0.8665413533834586,0.2079207920792079,0.20943952802359883,0.0,0.0,0.895,0.7509157509157509,0.06697459584295612,0.7005347593582888,0.0,0.0,0.02702702702702703,0.06801275239107332,0.1395112016293279,0.003855687138529331,0.0,0.11784675072744907,0.0,0.022058823529411766,0.00022217285047767163,0.0593183779119931,0.0,0.0006975933031042902,0.0,0.055039659508609014,0.0,0.0,0.3864864864864865,0.0,0.24878993223620524,0.07332900713822194,0.060876623376623376,0.06666666666666667,0.0,0.016995865870463943,0.006371681415929204,0.0,0.19491525423728814,0.0,0.08865489130434782,0.06706408345752608,0.0,0.0,0.00015396458814472672,0.0,0.1945074326026707,0.03320158102766799,0.0,0.0,0.07496463932107496,0.06147859922178988,0.0,0.012950971322849213,0.544263775971093,0.12748893805309736,0.03560371517027864,0.0,0.0,0.3364864864864865,0.1403560830860534,0.04975124378109453,0.0,0.11127293912030294,0.0,0.22926374650512582,0.0,0.00023730422401518748,0.05161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.08349779869439805,0.0,0.21378600823045268,0.1614771904417089,0.0,0.04790419161676647,0.0,0.0,0.002291825821237586,0.0,0.0,0.0003566333808844508,0.0,0.004524886877828055,0.0,0.0,0.007142857142857143,0.2007268660889013,0.2493150684931507,0.0,0.9990448901623686,0.0,0.04086845466155811,0.31789802289282,0.3136094674556213,0.0,0.0,0.0929415522197381,0.0,0.04159824849480022,0.0,0.06382978723404255,0.0,0.0037220843672456576,0.053555750658472345,0.0,0.08602150537634409,0.10677083333333333,0.32047089601046436,0.11570247933884298,0.1584938704028021,0.0004965243296921549,0.0,0.07303370786516854,0.0026246719160104987,0.0,0.42505854800936765,0.0,0.0,0.0,0.017241379310344827,0.14443742098609355,0.2528324388789505,0.0,0.2908855850032321,0.29131175468483816,0.14655172413793102,0.28253968253968254,0.0,0.4118129614438064,0.13253012048192772,0.10972017673048601,0.2996941896024465,0.0,0.3508771929824561,0.2765625,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.11775528978840846,0.0,0.0,0.0,0.9477715877437326,0.42857142857142855,0.0,0.0,0.2152777777777778,0.19911504424778761,0.0,0.15165876777251186,0.0392156862745098,0.25523429710867396,0.06684491978609626,1.0,0.024734982332155476,0.1368421052631579,0.00620347394540943,0.0,0.0136986301369863,0.2226148409893993,0.8928571428571429,0.0,0.12751677852348994,0.0,0.0,0.0,0.016304347826086956,0.0,0.0,0.0,0.3780821917808219,0.0,0.18478260869565216,0.5486284289276808,0.0,0.0,0.03684210526315789,0.1473922902494331,0.07327586206896551,0.0,0.0,0.001394700139470014,0.055762081784386616,0.12264150943396226,0.15048543689320387,0.0,0.0,0.0,0.0748792270531401,0.0,0.0,0.0,0.18446601941747573,0.0,0.1143317230273752,0.0
Otu4_Lactobacillaceae100%,0.0,0.07577433628318585,0.0,0.0,0.0,0.0,0.0,0.00233160621761658,0.0,0.0,0.0,0.0,0.0,0.032211587938664195,0.003374923297197791,0.0,0.0,0.0,0.0,0.0,0.0,0.011637808685779166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035082984752395087,0.0,0.0,0.0,0.0,0.0,0.0,0.3946480773555206,0.0,0.0,0.00012038040207054291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022598870056497176,0.0,0.0,0.0,0.0,0.0,0.0,0.002635740643120717,0.0,0.0,0.0,0.0,0.002071251035625518,0.0,0.0,0.004724071290530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016198189614101955,0.0,0.0,0.003048780487804878,0.011240465676435166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017391304347826088,0.0,0.002770083102493075,0.0,0.0,0.0,0.13541666666666666,0.0,0.0034602076124567475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001454898157129001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800615858352579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026706231454005935,0.0,0.0,0.0,0.0,0.0009319664492078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06789606035205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02024446142093201,0.0,0.0,0.0,0.0,0.0,0.006166495375128468,0.0,0.025396825396825397,0.0,0.0,0.0,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.06087877183695077,0.0,0.030612244897959183,0.0012515644555694619,0.0,0.02729528535980149,0.001755926251097454,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024528301886792454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu5_Porphyromonadaceae87%,0.0,0.0,0.0,0.32279944504393404,0.0,0.0004895561357702349,0.0004043671653861706,0.012694300518134714,0.642620232172471,0.0,0.0936654033567948,0.0,0.0,0.15704435525367913,0.03477193700143179,0.0,0.0,0.000891000891000891,0.014448669201520912,0.0,0.0,0.00510928186204939,0.0051059484299208575,0.0,0.0,0.0,0.0032292787944025836,0.0,8.110300081103001e-05,0.0,0.012279044663338281,0.0,0.3223045267489712,0.00010146103896103897,0.0,0.011804384485666104,0.0,0.0,0.0,0.01729660474055093,0.06825568797399784,0.002997179125528914,0.013492475350285417,0.045011016682404786,0.0,0.016666666666666666,0.035179640718562874,0.05404065443728309,0.03047564796354315,0.03728813559322034,0.0,0.05181347150259067,0.00477326968973747,0.0,0.17967950903511762,0.0,0.06642066420664207,0.000241196333815726,0.0007039774727208729,0.035278154681139755,0.00017708517797060386,0.045981772990886495,0.03309450699419993,0.0,0.0444492162336268,0.05679287305122494,0.08232445520581114,0.0,0.0,0.0,0.0,0.020100502512562814,0.08473926380368098,0.0,0.044389027431421445,0.0,0.0003577177606868181,0.0,0.0,0.0,0.17905102954341987,0.079738933030647,0.005529953917050691,0.0,0.19672347734178888,0.0,0.018779342723004695,0.009146341463414634,0.005136986301369863,0.24066235059760957,0.06666666666666667,0.9987515605493134,0.18109339407744876,0.01928886823146642,0.0,0.0004227436060029592,0.07301587301587302,0.0,0.0,0.0,0.0,0.19696969696969696,0.066006600660066,0.024390243902439025,0.0,0.0919629057187017,0.24064171122994651,0.0,0.8028306490971205,0.0,0.0,0.6121076233183856,0.9813717188823031,0.8481012658227848,0.0,0.19147157190635453,0.0,0.0,0.0,0.01217391304347826,0.0,0.030470914127423823,0.008958566629339306,0.15468227424749165,0.02142857142857143,0.8645833333333334,0.0,0.03460207612456748,0.04597701149425287,0.0,0.0,0.9884678747940692,0.6157205240174672,0.0,0.6707692307692308,0.21891418563922943,0.005263157894736842,0.0,0.0,0.7376294591484465,0.0,0.0014947683109118087,0.24804469273743016,0.2583732057416268,0.0,0.26595744680851063,0.23715415019762845,0.022321428571428572,0.004545454545454545,0.012345679012345678,0.0,0.0,0.16489361702127658,0.035842293906810034,0.18181818181818182,0.06390977443609022,0.024752475247524754,0.029498525073746312,0.0,1.0,0.0,0.0,0.13163972286374134,0.0,0.9953488372093023,0.0,0.008316008316008316,0.0,0.014256619144602852,0.28146516111264114,0.0,0.2536372453928225,0.00024919013207077,0.07598039215686274,0.0,0.03300258843830889,0.0,0.0038367631670735963,0.0,0.10640355968272393,0.3795379537953795,0.0,0.0804054054054054,0.0,0.13585027428202645,0.13497728747566515,0.022321428571428572,0.03076923076923077,0.0,0.06545705098759762,0.00035398230088495576,0.0006157635467980296,0.06005895357406043,0.0,0.00033967391304347825,0.03219076005961252,0.0,0.0,0.009545804464973056,0.0,0.0026455026455026454,0.003952569169960474,0.051515151515151514,0.0,0.01753889674681754,0.0,0.0,0.0,0.00045167118337850043,0.015763274336283186,0.0015479876160990713,0.0,0.0,0.05810810810810811,0.07507418397626113,0.029850746268656716,0.3351528384279476,0.33236236527818236,0.0,0.14445479962721341,0.0,0.09539629805410536,0.0,0.0,0.6401773942227017,0.0,0.0,0.0,0.006705783738474434,0.024897525428875057,0.0,0.00102880658436214,0.09304851556842868,0.0002133560913164071,0.10650128314798973,0.0,0.0005189413596263622,0.11726508785332315,0.0,0.0,0.020328102710413694,0.0,0.0,0.0,0.0008417508417508417,0.1873015873015873,0.01397819401733296,0.22534246575342465,0.0002927400468384075,0.0,0.0,0.06257982120051085,0.0005202913631633715,0.0,0.0,0.0,0.6601724688597892,0.0021175224986765486,0.04980842911877394,0.0018552875695732839,0.1595744680851064,0.028181041844577284,0.0012406947890818859,0.14398595258999122,0.3645833333333333,0.16801075268817203,0.0,0.01765860039241334,0.0743801652892562,0.03852889667250438,0.0,0.0,0.08707865168539326,0.0,0.0,0.001756440281030445,0.0,0.0,0.0,0.9628647214854111,0.00347661188369153,0.5402504472271914,0.0,0.16418875242404654,0.3100511073253833,0.001989389920424403,0.0007936507936507937,0.996757457846952,0.014766201804757998,0.0783132530120482,0.05117820324005891,0.0,0.04941176470588235,0.19078947368421054,0.1671875,0.0,0.0,0.0,0.8218724109362054,0.9929906542056075,0.0,0.0,0.06418219461697723,0.0,0.1040268456375839,0.0010445682451253482,0.031055900621118012,0.0,0.045372050816696916,0.13194444444444445,0.12831858407079647,0.0,0.0006770480704129993,0.0,0.23230309072781655,0.0,0.0,0.01060070671378092,0.06666666666666667,0.003101736972704715,0.0,0.0,0.014134275618374558,0.0,0.0,0.053691275167785234,0.0,0.0,0.005780346820809248,0.005434782608695652,0.0,0.26037735849056604,0.15671641791044777,0.10136986301369863,0.0,0.005434782608695652,0.35910224438902744,0.0,0.12060301507537688,0.03684210526315789,0.045351473922902494,0.08189655172413793,0.329608938547486,0.6696035242290749,0.0,0.03345724907063197,0.06132075471698113,0.11165048543689321,0.040229885057471264,0.0,0.11413043478260869,0.5410628019323671,0.23076923076923078,0.0,0.8941605839416058,0.043689320388349516,0.0,0.1932367149758454,0.0
