,hf1r1881248,hf1r1746190,hf1r1845286,hf1r1265302,hf1r1467463,hf1r1402212,hf1r1256043,hf1r1587542,hf1r1759866,hf1r1146098,hf1r1273966,hf1r1440903,hf1r1867902,hf1r1671599,hf1r1157226,hf1r187940,hf1r1308978,hf1r1360025,hf1r1774771,hf1r1414085,hf1r1818616,hf1r1858000,hf1r1494988,hf1r1182683,hf1r1546104,hf1r1738815,hf1r1287264,hf1r1678667,hf1r1125284,hf1r1790921,hf1r1492565,hf1r126060,hf1r1876764,hf1r1746401,hf1r1262279,hf1r1714818,hf1r1161221,hf1r1156208,hf1r1237356,hf1r1540622,hf1r158442,hf1r1549855,hf1r1355386,hf1r129895,hf1r1311359,hf1r1753963,hf1r1179916,hf1r1591060,hf1r1404580,hf1r1643215,hf1r1303051,hf1r1354868,hf1r1853902,hf1r1225244,hf1r1584885,hf1r1778023,hf1r1366346,hf1r1222472,hf1r1204686,hf1r1848410,hf1r1523889,hf1r1586754,hf1r1351855,hf1r1233470,hf1r1162519,hf1r1100562,hf1r1130375,hf1r1557548,hf1r115309,hf1r1676328,hf1r1539725,hf1r1836244,hf1r1663942,hf1r1169278,hf1r1297947,hf1r1412200,hf1r1298993,hf1r1431444,hf1r1352164,hf1r1540561,hf1r171123,hf1r1294839,hf1r1128306,hf1r1377062,hf1r1710176,hf1r1611971,hf1r1141101,hf1r1780990,hf1r186126,hf1r1650244,hf1r1260347,hf1r1128086,hf1r1235243,hf1r149033,hf1r1710436,hf1r1238453,hf1r162394,hf1r1137816,hf1r1113354,hf1r141076,hf1r1269504,hf1r1224080,hf1r1735083,hf1r1360549,hf1r1780384,hf1r1182150,hf1r1529684,hf1r1351079,hf1r1246235,hf1r1694171,hf1r1736155,hf1r1458216,hf1r1480946,hf1r1593560,hf1r1585614,hf1r1522578,hf1r1324657,hf1r1847135,hf1r1414335,hf1r1339534,hf1r1134646,hf1r1594339,hf1r1368589,hf1r1249542,hf1r173318,hf1r1719561,hf1r1454741,hf1r161771,hf1r1124802,hf1r1385204,hf1r158381,hf1r1398406,hf1r1451712,hf1r1575778,hf1r1767699,hf1r1631285,hf1r1316101,hf1r1881254,hf1r1389895,hf1r1844988,hf1r1689804,hf1r1465208,hf1r1317071,hf1r1548633,hf1r1388827,hf1r1109636,hf1r1521708,hf1r1425822,hf1r199942,hf1r1225202,hf1r1596082,hf1r1428211,hf1r1409999,hf1r1600473,hf1r1122433,hf1r1394178,hf1r1307374,hf1r159918,hf1r12472,hf1r1159522,hf1r1211337,hf1r1513639,hf1r186408,hf1r1852905,hf1r1520930,hf1r113809,hf1r185594,hf1r154298,hf1r1759375,hf1r1169660,hf1r1584305,hf1r1390251,hf1r1394752,hf1r1557503,hf1r1399691,hf1r1678329,hf1r1659116,hf1r1209500,hf1r1308258,hf1r147477,hf1r1699399,hf1r1231863,hf1r164786,hf1r1373764,hf1r1485258,hf1r191539,hf1r183035,hf1r1461561,hf1r1459442,hf1r1499806,hf1r159543,hf1r159779,hf1r1549503,hf1r1633825,hf1r1669170,hf1r1126764,hf1r1134173,hf1r150482,hf1r1308330,hf1r1410676,hf1r1773008,hf1r1129774,hf1r1856586,hf1r1512745,hf1r1128848,hf1r1681078,hf1r1809574,hf1r1394565,hf1r1652372,hf1r1782964,hf1r1483240,hf1r1228657,hf1r1475077,hf1r1209253,hf1r1244921,hf1r1806623,hf1r1135060,hf1r1882954,hf1r196533,hf1r1589316,hf1r1222882,hf1r1316081,hf1r1694178,hf1r1457421,hf1r1348426,hf1r1596287,hf1r1349885,hf1r1660366,hf1r1565676,hf1r1795335,hf1r1178742,hf1r1818692,hf1r1661991,hf1r1572558,hf1r1811157,hf1r1539582,hf1r1155586,hf1r1671104,hf1r110534,hf1r1486011,hf1r1275115,hf1r1430165,hf1r133792,hf1r1677712,hf1r1468313,hf1r13262,hf1r1278051,hf1r121408,hf1r1511674,hf1r1294135,hf1r1197950,hf1r1589907,hf1r1840066,hf1r1446750,hf1r1613350,hf1r1343295,hf1r123731,hf1r1506939,hf1r1413610,hf1r1873937,hf1r1168630,hf1r1421183,hf1r1271474,hf1r1715925,hf1r1661114,hf1r1496383,hf1r1234075,hf1r1617735,hf1r1706797,hf1r1684809,hf1r1625340,hf1r1850315,hf1r1644692,hf1r1463606,hf1r1881741,hf1r196522,hf1r1561724,hf1r1629627,hf1r1643969,hf1r12931,hf1r1106435,hf1r1769957,hf1r1838835,hf1r1494896,hf1r1395163,hf1r1662081,hf1r1799167,hf1r1365808,hf1r1538303,hf1r176482,hf1r185420,hf1r1435911,hf1r1274525,hf1r175561,hf1r1364050,hf1r1664323,hf1r1357358,hf1r115295,hf1r1596905,hf1r1387847,hf1r1261255,hf1r1831710,hf1r17371,hf1r1667528,hf1r1369227,hf1r1348098,hf1r1252870,hf1r1432260,hf1r1523152,hf1r1739970,hf1r1333213,hf1r1850366,hf1r1797911,hf1r1842234,hf1r1292710,hf1r1224777,hf1r1174871,hf1r1776349,hf1r136633,hf1r1369193,hf1r1674196,hf1r11612,hf1r1346586,hf1r1295252,hf1r1418480,hf1r1791932,hf1r1232618,hf1r152101,hf1r1755879,hf1r1343273,hf1r19545,hf1r1683473,hf1r1745100,hf1r1761364,hf1r1727404,hf1r1383609,hf1r1633129,hf1r1707590,hf1r1708587,hf1r1766615,hf1r132901,hf1r1479975,hf1r1643163,hf1r1285302,hf1r1608064,hf1r1234353,hf1r1210092,hf1r1819339,hf1r1820919,hf1r17233,hf1r1421311,hf1r1245332,hf1r1163953,hf1r1135041,hf1r1412099,hf1r1578980,hf1r1271706,hf1r1833715,hf1r1644727,hf1r1228096,hf1r1156178,hf1r1132576,hf1r1578419,hf1r1586897,hf1r1615539,hf1r1845283,hf1r1828684,hf1r1568453,hf1r1559761,hf1r1317895,hf1r1411603,hf1r138058,hf1r1674254,hf1r1159283,hf1r1175108,hf1r1504140,hf1r1804834,hf1r1128759,hf1r1109832,hf1r1529964,hf1r1787958,hf1r1654466,hf1r1312430,hf1r1328655,hf1r1790539,hf1r1594637,hf1r1593398,hf1r1380558,hf1r1238709,hf1r1538503,hf1r1567712,hf1r1122917,hf1r1423251,hf1r1881778,hf1r1494171,hf1r174426,hf1r1689497,hf1r146166,hf1r1223284,hf1r1473337,hf1r1134567,hf1r1501569,hf1r1303727,hf1r1422918,hf1r1210583,hf1r117648,hf1r1237903,hf1r1602512,hf1r1480164,hf1r1218745,hf1r1252075,hf1r1232592,hf1r1276597,hf1r175873,hf1r1551983,hf1r1495562,hf1r1525992,hf1r1370079,hf1r1183270,hf1r133538,hf1r1849420,hf1r1491681,hf1r1791578,hf1r1371267,hf1r1409197,hf1r1668706,hf1r1290616,hf1r1360658,hf1r1788039,hf1r1833499,hf1r148252,hf1r1391670,hf1r1161807,hf1r1669116,hf1r1854167,hf1r1622000,hf1r1777492,hf1r1217897,hf1r1797091,hf1r1438696,hf1r1209280,hf1r1360335,hf1r1143715,hf1r1659168,hf1r1533738,hf1r1711616,hf1r1769463,hf1r1569376,hf1r1254172,hf1r1475316,hf1r1108887,hf1r1624375,hf1r1743492,hf1r1767327,hf1r1403050,hf1r1369419,hf1r1417950,hf1r124112,hf1r1227005,hf1r1790447,hf1r1522814,hf1r1410887,hf1r1882723,hf1r1324629,hf1r1617910,hf1r1835251,hf1r1173495,hf1r1134410,hf1r1381991,hf1r1636738,hf1r1193165,hf1r1677683,hf1r176707,hf1r1335168,hf1r159954,hf1r1563592,hf1r1316425,hf1r1520148,hf1r1784152,hf1r199215,hf1r1356786,hf1r1235068,hf1r1327612,hf1r1695638,hf1r1145031,hf1r1573326,hf1r1638979,hf1r1833990,hf1r1637633,hf1r1698342,hf1r1881829,hf1r1622007,hf1r1250932,hf1r1685012,hf1r1665559,hf1r1211022,hf1r1537167,hf1r1503314,hf1r1309181,hf1r137882,hf1r180106,hf1r138518,hf1r1542300,hf1r247592,hf1r2209414,hf1r2282502,hf1r2462391,hf1r2240190,hf1r2358827,hf1r250295,hf1r2166446,hf1r289902,hf1r2152761,hf1r2695660,hf1r2791854,hf1r2520197,hf1r2249935,hf1r284147,hf1r2228439,hf1r261020,hf1r2634366,hf1r2333556,hf1r2507796,hf1r2695631,hf1r2343630,hf1r210990,hf1r2160305,hf1r2722711,hf1r2774224,hf1r2235068,hf1r2243333,hf1r2460847,hf1r2836592,hf1r219797,hf1r2665409,hf1r2236757,hf1r2475820,hf1r2349933,hf1r2710065,hf1r2558091,hf1r2100997,hf1r2156568,hf1r2710122,hf1r2372468,hf1r2716918,hf1r2311760,hf1r2153293,hf1r278428,hf1r2330503,hf1r2241406,hf1r2255558,hf1r234528,hf1r2739680,hf1r236625,hf1r2779542,hf1r282203,hf1r2577742,hf1r2602850,hf1r2403009,hf1r2366726,hf1r2163492,hf1r2114552,hf1r2318436,hf1r2644845,hf1r297416,hf1r280210,hf1r2190819,hf1r2185690,hf1r297777,hf1r2848882,hf1r2205214,hf1r2111795,hf1r2658457,hf1r2542568,hf1r2360501,hf1r2794584,hf1r244651,hf1r2258404,hf1r2555644,hf1r295733,hf1r2767539,hf1r2493884,hf1r2424524,hf1r2198579,hf1r2702497,hf1r2785552,hf1r2857434,hf1r2619341,hf1r2189905,hf1r232600,hf1r2356249,hf1r2219285,hf1r2424706,hf1r2772046,hf1r2438637,hf1r2614815,hf1r2112881,hf1r2580520,hf1r2549206,hf1r2794367,hf1r2821476,hf1r2828104,hf1r2139639,hf1r2327271,hf1r245394,hf1r2547517,hf1r2120323,hf1r2822944,hf1r2361875,hf1r2685168,hf1r254147,hf1r2399529,hf1r223147,hf1r2572287,hf1r225544,hf1r214226,hf1r2355495,hf1r236845,hf1r2510550,hf1r2868938,hf1r282701,hf1r2311094,hf1r2106706,hf1r2859536,hf1r2220541,hf1r2133172,hf1r225084,hf1r2238323,hf1r2587446,hf1r2583028,hf1r2358197,hf1r2840866,hf1r2719261,hf1r2349272,hf1r280552,hf1r2358192,hf1r2607393,hf1r2789079,hf1r2612313,hf1r2313065,hf1r220278,hf1r2497108,hf1r2726381,hf1r2451558,hf1r2351361,hf1r2506634,hf1r2425251,hf1r2139670,hf1r2710451,hf1r2752436,hf1r2300633,hf1r2710156,hf1r2868779,hf1r276462,hf1r2609768,hf1r234738,hf1r2716330,hf1r2311152,hf1r221008,hf1r2173074,hf1r2117613,hf1r289294,hf1r2876468,hf1r2265399,hf1r2107430,hf1r238601,hf1r2781751,hf1r2480905,hf1r2441704,hf1r2285104,hf1r219583,hf1r2199356,hf1r2396672,hf1r2256334,hf1r2222322,hf1r2788201,hf1r2229675,hf1r2170153,hf1r2593586,hf1r2315556,hf1r2497231,hf1r2123396,hf1r2597817,hf1r2457090,hf1r2242186,hf1r2456888,hf1r2185107,hf1r2653925,hf1r2577109,hf1r2784637,hf1r2281366,hf1r2818075,hf1r2198746,hf1r2179738,hf1r2161569,hf1r2805038,hf1r2628567,hf1r2355968,hf1r2733836,hf1r2265614,hf1r2707017,hf1r2228867,hf1r2431361,hf1r2489141,hf1r2814998,hf1r2577182,hf1r2688519,hf1r2166441,hf1r2470514,hf1r2235072,hf1r2818919,hf1r2755008,hf1r2757838,hf1r2830867,hf1r2364525,hf1r2792172,hf1r2222273,hf1r215472,hf1r2331606,hf1r2667591,hf1r2534005,hf1r2807520,hf1r2884589,hf1r2544942,hf1r2425575,hf1r2405832,hf1r2882193,hf1r2853848,hf1r2121790,hf1r287250,hf1r2790044,hf1r2523450,hf1r2660224,hf1r2472113,hf1r2423689,hf1r2727426,hf1r2702512,hf1r2407289,hf1r2423306,hf1r230331,hf1r2176279,hf1r2619970,hf1r2721549,hf1r2104139,hf1r2244846,hf1r2654729,hf1r2869335,hf1r2785268,hf1r2559534,hf1r2124545,hf1r2250542,hf1r2621657,hf1r2606036,hf1r2869570,hf1r2190834,hf1r2349173,hf1r2520511,hf1r2811013,hf1r2223802,hf1r2297007,hf1r2274452,hf1r2452258,hf1r2708012,hf1r2866029,hf1r2497178,hf1r216693,hf1r2476172,hf1r2359866,hf1r2363480,hf1r2865643,hf1r2303489,hf1r240761,hf1r2702243,hf1r2262492,hf1r2552870,hf1r2500632,hf1r2385034,hf1r2469014,hf1r2343670,hf1r2851071,hf1r2702601,hf1r2672629,hf1r2227400,hf1r2416110,hf1r2504819,hf1r2465710,hf1r2646937,hf1r2151357,hf1r2118249,hf1r2547947,hf1r2620342,hf1r2394283,hf1r2596787,hf1r2782764,hf1r249495,hf1r2617468,hf1r2240500,hf1r2382857,hf1r2525575,hf1r2135676,hf1r2278170,hf1r2460550,hf1r221215,hf1r2385978,hf1r2864846,hf1r2709218,hf1r2842779,hf1r240153,hf1r2286999,hf1r2783891,hf1r2167845,hf1r2213080,hf1r214124,hf1r286821,hf1r2331182,hf1r2350729,hf1r2847632,hf1r2145007,hf1r2384983,hf1r2231055,hf1r296995,hf1r2541129,hf1r2772031,hf1r2679363,hf1r2223227,hf1r2459092,hf1r2719495,hf1r2508259,hf1r2602344,hf1r2801986,hf1r2130870,hf1r2531672,hf1r2126222,hf1r2183768,hf1r2432336,hf1r2581812,hf1r2810929,hf1r2573650,hf1r2588202,hf1r2824622,hf1r2257996,hf1r293593,hf1r29419,hf1r2356123,hf1r2705102,hf1r2169116,hf1r2134385,hf1r2666248,hf1r2796059,hf1r2663812,hf1r231440,hf1r2667023,hf1r26045,hf1r2602314,hf1r2852819,hf1r29630,hf1r269140,hf1r2731361,hf1r2646913,hf1r2421467,hf1r2440245,hf1r2474725,hf1r2396935,hf1r2545297,hf1r251891,hf1r2595552,hf1r242455,hf1r2792928,hf1r2101838,hf1r2792578,hf1r2655588,hf1r2247710,hf1r216121,hf1r2708353,hf1r2501214,hf1r2512078,hf1r2201295,hf1r2409839,hf1r295809,hf1r2751404,hf1r2489770,hf1r2181593,hf1r2703128,hf1r2102365,hf1r2793212,hf1r2166176,hf1r2368282,hf1r2106572,hf1r251535,hf1r2656894,hf1r2430818,hf1r2458886,hf1r2335085,hf1r2560159,hf1r2142185,hf1r287394,hf1r2789787,hf1r2804506,hf1r2548035,hf1r2172951,hf1r2284363,hf1r2470399,hf1r29000,hf1r2663177,hf1r2107455,hf1r242346,hf1r22766,hf1r2328029,hf1r2880884,hf1r22368,hf1r2199018,hf1r2185003,hf1r2499695,hf1r2370264,hf1r2868092,hf1r2132408,hf1r2633807,hf1r2404316,hf1r2201646,hf1r2294148,hf1r2675428,hf1r2659950,hf1r2587933,hf1r285926,hf1r2773766,hf1r2669632,hf1r249870,hf1r290224,hf1r2131600,hf1r252702,hf1r2374442,hf1r291879,hf1r2265655,hf1r2690352,hf1r2671892,hf1r2259604,hf1r2392551,hf1r2474396
Otu1_Planococcaceae100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
