,sm1si6r185886,sm1si6r1487396,sm1si6r1567962,sm1si6r194698,sm1si6r1292489,sm1si6r1321528,sm1si6r1319219,sm1si6r1806800,sm1si6r1865733,sm1si6r185461,sm1si6r1505758,sm1si6r1200514,sm1si6r1302536,sm1si6r1598105,sm1si6r1556644,sm1si6r122094,sm1si6r1691934,sm1si6r1690835,sm1si6r1222774,sm1si6r192252,sm1si6r1271445,sm1si6r1306846,sm1si6r1377989,sm1si6r139281,sm1si6r1421874,sm1si6r1368097,sm1si6r1744726,sm1si6r1623290,sm1si6r1102712,sm1si6r1201289,sm1si6r1297834,sm1si6r1459838,sm1si6r115192,sm1si6r1128275,sm1si6r149950,sm1si6r1455462,sm1si6r1586249,sm1si6r1835561,sm1si6r1453546,sm1si6r1485885,sm1si6r1591016,sm1si6r1302625,sm1si6r1684171,sm1si6r1198302,sm1si6r1484161,sm1si6r1468359,sm1si6r1793996,sm1si6r1147849,sm1si6r1166775,sm1si6r1431324,sm1si6r1416386,sm1si6r1130391,sm1si6r199171,sm1si6r1367726,sm1si6r1406350,sm1si6r1548834,sm1si6r1681177,sm1si6r1461997,sm1si6r1467199,sm1si6r1757245,sm1si6r1321727,sm1si6r1726734,sm1si6r1711048,sm1si6r1652296,sm1si6r1357968,sm1si6r1701945,sm1si6r1854919,sm1si6r1346955,sm1si6r1306351,sm1si6r1749053,sm1si6r1155515,sm1si6r1539148,sm1si6r1616335,sm1si6r1581917,sm1si6r118539,sm1si6r1258941,sm1si6r1371044,sm1si6r14802,sm1si6r1685578,sm1si6r1240041,sm1si6r1590089,sm1si6r1364225,sm1si6r1530118,sm1si6r1403243,sm1si6r1523658,sm1si6r1472395,sm1si6r1491911,sm1si6r1719591,sm1si6r127095,sm1si6r1697272,sm1si6r1518508,sm1si6r1574070,sm1si6r1171393,sm1si6r1758392,sm1si6r1201068,sm1si6r1261034,sm1si6r1617670,sm1si6r1321897,sm1si6r1370771,sm1si6r1694998,sm1si6r1553313,sm1si6r1286337,sm1si6r1445916,sm1si6r1123900,sm1si6r1486754,sm1si6r18910,sm1si6r1739716,sm1si6r1876352,sm1si6r16230,sm1si6r1571278,sm1si6r156544,sm1si6r1280227,sm1si6r1326628,sm1si6r1783649,sm1si6r1429952,sm1si6r1816839,sm1si6r1251845,sm1si6r1321944,sm1si6r1663627,sm1si6r1202072,sm1si6r1462565,sm1si6r1824399,sm1si6r1411673,sm1si6r1123755,sm1si6r1107251,sm1si6r1594487,sm1si6r1414022,sm1si6r1105492,sm1si6r1634819,sm1si6r1191887,sm1si6r1443467,sm1si6r1335883,sm1si6r1206717,sm1si6r1114487,sm1si6r1134258,sm1si6r1374185,sm1si6r1880479,sm1si6r1394576,sm1si6r1687760,sm1si6r1345361,sm1si6r1352746,sm1si6r187203,sm1si6r1285374,sm1si6r1590757,sm1si6r116881,sm1si6r1502936,sm1si6r1428981,sm1si6r1427657,sm1si6r1589214,sm1si6r1189956,sm1si6r1414729,sm1si6r1683238,sm1si6r1665804,sm1si6r1699575,sm1si6r1139160,sm1si6r1526642,sm1si6r194695,sm1si6r1407893,sm1si6r1196038,sm1si6r1668466,sm1si6r1227778,sm1si6r1445843,sm1si6r199804,sm1si6r1833970,sm1si6r1356450,sm1si6r1668009,sm1si6r176012,sm1si6r1182522,sm1si6r1568885,sm1si6r1392274,sm1si6r1577523,sm1si6r1586669,sm1si6r166189,sm1si6r161706,sm1si6r1347236,sm1si6r1415937,sm1si6r1683632,sm1si6r1632066,sm1si6r1123069,sm1si6r1757459,sm1si6r1623065,sm1si6r1760786,sm1si6r1527276,sm1si6r1566357,sm1si6r1772623,sm1si6r1253248,sm1si6r1107646,sm1si6r1502041,sm1si6r127171,sm1si6r1125747,sm1si6r1123796,sm1si6r1201249,sm1si6r1521496,sm1si6r1282437,sm1si6r1191354,sm1si6r1721166,sm1si6r1726075,sm1si6r1528909,sm1si6r175341,sm1si6r167184,sm1si6r1668246,sm1si6r1589966,sm1si6r1697027,sm1si6r1685575,sm1si6r1756221,sm1si6r1565626,sm1si6r1372669,sm1si6r1523452,sm1si6r1710589,sm1si6r1395180,sm1si6r1453791,sm1si6r1133864,sm1si6r1837434,sm1si6r1379926,sm1si6r1450685,sm1si6r167946,sm1si6r1701580,sm1si6r1396795,sm1si6r1127883,sm1si6r1427932,sm1si6r1635854,sm1si6r1243385,sm1si6r1318828,sm1si6r1215959,sm1si6r1486872,sm1si6r1805837,sm1si6r175581,sm1si6r1161631,sm1si6r1132686,sm1si6r1710019,sm1si6r112774,sm1si6r1136287,sm1si6r1852933,sm1si6r1126162,sm1si6r1304670,sm1si6r1132907,sm1si6r1584137,sm1si6r1273833,sm1si6r1263091,sm1si6r188389,sm1si6r1731178,sm1si6r1345953,sm1si6r1278794,sm1si6r1493115,sm1si6r1463338,sm1si6r1124651,sm1si6r1361555,sm1si6r1800069,sm1si6r193718,sm1si6r167273,sm1si6r1766610,sm1si6r1358589,sm1si6r1225384,sm1si6r1304865,sm1si6r1773624,sm1si6r1461977,sm1si6r1128033,sm1si6r1650344,sm1si6r1710925,sm1si6r1836311,sm1si6r1360580,sm1si6r1386234,sm1si6r1597577,sm1si6r1249256,sm1si6r1404363,sm1si6r1564018,sm1si6r1258291,sm1si6r1310975,sm1si6r1268100,sm1si6r1560287,sm1si6r1403144,sm1si6r1714601,sm1si6r1770317,sm1si6r2524440,sm1si6r2591132,sm1si6r212679,sm1si6r2711274,sm1si6r2556798,sm1si6r242946,sm1si6r2152612,sm1si6r2451083,sm1si6r2866081,sm1si6r2471607,sm1si6r2209676,sm1si6r2834396,sm1si6r2200814,sm1si6r2282139,sm1si6r292483,sm1si6r242226,sm1si6r2554403,sm1si6r2495372,sm1si6r2496831,sm1si6r2561893,sm1si6r2529923,sm1si6r2557571,sm1si6r2490206,sm1si6r2385095,sm1si6r2141769,sm1si6r2816864,sm1si6r255227,sm1si6r2710236,sm1si6r2274381,sm1si6r2356187,sm1si6r2385227,sm1si6r2574918,sm1si6r2190659,sm1si6r2253478,sm1si6r2707371,sm1si6r2242121,sm1si6r2765377,sm1si6r242836,sm1si6r254580,sm1si6r2353849,sm1si6r282179,sm1si6r2168524,sm1si6r26807,sm1si6r2266582,sm1si6r2351717,sm1si6r2773619,sm1si6r2575820,sm1si6r2772146,sm1si6r2173541,sm1si6r2666280,sm1si6r2717842,sm1si6r2145601,sm1si6r2865471,sm1si6r2738118,sm1si6r2858846,sm1si6r2501868,sm1si6r2740814,sm1si6r2366902,sm1si6r2700569,sm1si6r2607375,sm1si6r2367875,sm1si6r273931,sm1si6r2634959,sm1si6r2559104,sm1si6r2504094,sm1si6r2118387,sm1si6r264850,sm1si6r2626683,sm1si6r2289947,sm1si6r2506164,sm1si6r2709955,sm1si6r2753277,sm1si6r2380284,sm1si6r2518809,sm1si6r2123271,sm1si6r2241230,sm1si6r2379277,sm1si6r2835819,sm1si6r2699545,sm1si6r2771010,sm1si6r2156171,sm1si6r2739654,sm1si6r2788232,sm1si6r2390876,sm1si6r2305887,sm1si6r258292,sm1si6r292764,sm1si6r232547,sm1si6r2864012,sm1si6r2256408,sm1si6r2573706,sm1si6r2668467,sm1si6r2283996,sm1si6r2231655,sm1si6r2284209,sm1si6r2332990,sm1si6r2148764,sm1si6r2497595,sm1si6r2409226,sm1si6r2149907,sm1si6r2149961,sm1si6r2393124,sm1si6r217560,sm1si6r2716556,sm1si6r2792517,sm1si6r2244412,sm1si6r2257311,sm1si6r279789,sm1si6r2126023,sm1si6r2366819,sm1si6r1127658,sm1si6r1656821,sm1si6r1187875
Otu1_Coriobacteriales99%,0.24398751606388838,0.0004951312097705892,0.00014742739200943535,0.5558849045691151,0.00016103059581320451,0.3463541666666667,0.10817031070195628,0.0004206393718452047,0.0,0.9567198177676538,0.24597320487731447,0.0,0.28875024371222463,0.09276885921295638,0.10064672594987874,0.18935643564356436,0.5073248407643313,0.1146422628951747,0.23333333333333334,0.010011441647597255,0.0002253267237494367,0.5272799681401832,0.004608294930875576,0.1074410836889961,0.09980744544287548,0.014259787399533316,0.0006825938566552901,0.00027878449958182325,0.5739186571981924,0.10835983643798273,0.11310904872389792,0.026583034647550775,0.02927478376580173,0.17316017316017315,0.0,0.09489302967563837,0.0777552400270453,0.005774278215223097,0.17352592006331619,0.010369858278603527,0.604126010593811,0.105696123644522,0.9911937377690803,0.021760154738878143,0.0,0.5366405928365583,0.009849906191369606,0.07518470230334637,0.40252038547071906,0.09413309982486866,0.07286044718581342,0.15346534653465346,0.46959960454770144,0.43111194309247475,0.45807174887892377,0.9995866060355518,0.9484193011647255,0.0969483080755657,0.07746609697194873,0.00019111932216347072,0.0,0.9669547534316217,0.0012674271229404308,0.0,0.5458734136286476,0.008587786259541985,0.0,0.029891304347826088,0.0,0.07590361445783132,0.0008787346221441124,0.0,0.0,0.0,0.07825567502986858,0.0016051364365971107,0.37543859649122807,0.0,0.0005689206762028608,0.010529086601737299,0.2857142857142857,0.0,0.0942211055276382,0.052877866167524566,0.08204334365325078,0.1420084323495592,0.0,0.058644233113874664,0.10760667903525047,0.6122448979591837,0.003985197836606889,0.011012740228892247,0.08371877890841813,0.02661343978709248,0.010213386832026264,0.5348737697903295,0.17310087173100872,0.0007127583749109052,0.4544953116381688,0.18450184501845018,0.5374925014997001,0.0003405994550408719,0.9618271499034956,0.09883470004315925,0.0,0.2448458310527276,0.09810725552050473,0.06437859731400554,0.0011049723756906078,0.11076388888888888,0.026952041220768927,0.0024906600249066002,0.0,0.1890971039182283,0.1633187772925764,0.02627511591962906,0.0005299417064122947,0.00032409658078107277,0.02727272727272727,0.006349952963311383,0.00024832381425378696,0.00018031013342949875,0.027875793930839804,0.05677210056772101,0.002242152466367713,0.0007680491551459293,0.5227808326787117,0.0,0.11177644710578842,0.0035650623885918,0.002150537634408602,0.08742194469223907,0.011884550084889643,0.0,0.08559046587215602,0.009615384615384616,0.0,0.0,0.0,0.7137425312330256,0.542608695652174,0.561741613133476,0.09831932773109243,0.0004570383912248629,0.0,0.030395136778115502,0.0020325203252032522,0.40238450074515647,0.544529262086514,0.2569230769230769,0.0,0.03356890459363958,0.3528773072747014,0.0,0.10614101592115238,0.042801556420233464,0.5464926590538336,0.0,0.15867158671586715,0.023060796645702306,0.0011542901115813775,0.9614949037372593,0.0,0.5186615186615187,0.000546448087431694,0.09109838625715773,0.11132743362831858,0.0,0.010029498525073746,0.09235748070699527,0.3803230543318649,0.031420765027322405,0.5056980056980057,0.0014992503748125937,0.0024479804161566705,0.0,0.5121202822951826,0.9607535321821036,0.003283473184968989,0.29723991507430997,0.3644388398486759,0.06520890277235455,0.0,0.0,0.09762532981530343,0.00044822949350067237,0.36016655100624567,0.0028929604628736743,0.08136180034622043,0.000724112961622013,0.053625053625053626,0.11691884456671252,0.3801775147928994,0.0,0.0011876484560570072,0.013031812955155231,0.2703296703296703,0.16004672897196262,0.13290113452188007,0.0,0.0,0.6047678795483061,0.0,0.0014727540500736377,0.2525386313465784,0.013289036544850499,0.002073613271124935,0.001182033096926714,0.40921052631578947,0.001059322033898305,0.0,0.005277973258268825,0.0,0.009378663540445486,0.0,0.14953271028037382,0.0,0.017793594306049824,0.058011049723756904,0.013686911890504704,0.19798994974874373,0.01818181818181818,0.944234404536862,0.028747433264887063,0.32553191489361705,0.0,0.0,0.0,0.193020719738277,0.005813953488372093,0.0,0.37323177366702937,0.07243816254416961,0.0,0.4717703349282297,0.15835411471321695,0.0,0.0045662100456621,0.0,0.005215123859191656,0.1600407747196738,0.9977876106194691,0.36363636363636365,0.0026595744680851063,0.5357142857142857,0.15272727272727274,0.4506517690875233,0.3282312925170068,0.14060446780551905,0.04066543438077634,0.03655352480417755,0.3730834752981261,0.0021691973969631237,0.06529209621993128,0.38729763387297633,0.12560386473429952,0.0011299435028248588,0.15933528836754643,0.31896551724137934,0.7157360406091371,0.38034682080924853,0.0036036036036036037,0.0,0.00651890482398957,0.046875,0.968476357267951,0.02952755905511811,0.3698854337152209,0.0,0.0013698630136986301,0.3643122676579926,0.38396624472573837,0.15053763440860216,0.10524401963585361,0.66923940499579,0.2437118437118437,0.01790343486714193,0.11130625686059276,0.005224449526884614,0.6735159817351598,0.6689005081375654,0.015608172439089107,0.015509391007398976,0.019008696478638978,0.9985550293007948,1.3527406525620908e-05,0.17869972288428423,0.06613339342045967,0.0,0.0,0.020858895705521473,0.017985611510791366,0.6088083535079354,0.09608377641629105,0.10234215885947047,0.016809776929716958,0.0,0.02304147465437788,0.045027751116304304,0.015962061187901222,0.06694865810968495,0.010932944606413994,0.08484848484848485,0.13762847831536726,0.015680418144483853,0.0,0.019417475728155338,0.2490309204002524,0.6635006784260515,0.02050580997949419,0.0,0.0,0.021942110177404293,0.0,0.021163259429887706,0.08361204013377926,0.31977559607293127,0.06966490299823633,0.009707865168539326,0.664746840883693,0.31317494600431967,0.013198539736029205,0.0,0.02122256484672592,0.08882907133243607,0.017915506597264253,0.9994544462629569,0.019455252918287938,0.0,0.0,0.0,0.01845841784989858,0.01964085297418631,0.0,0.08874801901743265,0.10283454185893211,0.28213689482470783,0.3194494748279609,0.01675977653631285,0.31158605174353204,0.09134615384615384,0.2991944764096663,0.0,0.069713400464756,0.02304052664060893,0.011960132890365448,0.020066889632107024,0.24809575625680086,0.09828393135725429,0.01904761904761905,0.008856088560885609,0.3041958041958042,0.004746835443037975,0.6627906976744186,0.0,0.0005555555555555556,0.27398615232443124,0.1010568031704095,0.29034690799396684,0.0546448087431694,0.0,0.016414141414141416,0.28489483747609945,1.0,0.2897727272727273,0.310935441370224,0.2797527047913447,0.0,0.2701252236135957,0.6503362151777138,0.02333931777378815,0.0018115942028985507,0.29685157421289354,0.6983435047951178,0.315884476534296,0.10546139359698682,0.019230769230769232,0.30404463040446306,0.2792297111416781,0.10317460317460317,0.07840440165061899,0.10558252427184465,0.0,0.4254742547425474,0.0004424778761061947,0.06261932035127911
Otu2_Erysipelotrichaceae92%,0.7264549293188911,0.8136656213896682,0.988500663423264,0.15015905147484096,0.8227053140096618,0.2526041666666667,0.7366431037317114,0.0012619181155356142,0.5195712954333644,0.02847380410022779,0.7224145717296402,0.34522111269614836,0.09904464807954767,0.00014206563432305724,0.0004042037186742118,0.5545929592959296,0.17643312101910827,0.0437603993344426,0.7323643410852713,0.9851258581235698,0.9888463271744029,0.005973715651135006,0.047619047619047616,0.04100946372239748,0.0009627727856225931,0.0005185377236193933,0.00034129692832764505,0.0005575689991636465,0.0009683666881859264,0.6094956837801,0.04161832946635731,0.3154121863799283,0.3439787092481703,0.33694083694083693,0.0,0.7073844030365769,0.05747126436781609,0.9884514435695538,0.7206173328056985,0.9885931558935361,0.0008363534987454698,0.6023931197806307,0.008317025440313111,0.5256286266924565,0.003992015968063872,0.161177439275422,0.9887429643527205,0.000434593654932638,0.0,0.3345008756567426,0.059367771781033155,0.0,0.0007414730598121602,0.037813552976413325,0.001569506726457399,0.0,0.03494176372712146,0.0008303923603902845,0.9102730819245773,0.05587054851245461,0.9978947368421053,0.0,0.9708491761723701,0.956338028169014,0.15180664457198287,0.5162213740458015,0.5286794130724767,0.20018115942028986,0.6039108685766258,0.05963855421686747,0.0008787346221441124,0.8163767019667171,0.5186855670103093,0.0064759848893685915,0.05734767025089606,0.6079454253611557,0.23572567783094098,0.5326606479022836,0.008858907672301691,0.7380889707817847,0.2673992673992674,0.5380710659898477,0.7065326633165829,0.48354390890656684,0.05263157894736842,0.7729014948256037,0.0006510416666666666,0.7996830041453304,0.3177179962894249,0.0015402387370042356,0.0842584685454028,0.9863960267760743,0.9074930619796485,0.3130405854956753,0.001276673354003283,0.005562687205819427,0.3175591531755915,0.0004751722499406035,0.030557087699944842,0.3440959409594096,0.01859628074385123,0.601158038147139,0.0004289084280506112,0.6985325852395339,0.35478260869565215,0.7254150702426565,0.6905362776025237,0.00021317416329140907,0.049723756906077346,0.03871527777777778,0.3297661514070551,0.034869240348692404,0.8084594222833562,0.3594548551959114,0.3318777292576419,0.18856259659969088,0.0,0.8298492950899368,0.1890909090909091,0.9927093132643462,0.8265458157437299,0.7850703209520375,0.32815808045165845,0.47283049472830496,0.9977578475336323,0.9988479262672811,0.002356637863315004,0.3643724696356275,0.043912175648702596,0.05525846702317291,0.035483870967741936,0.6681534344335415,0.4940577249575552,0.00043318171973142733,0.06175514626218852,0.5375874125874126,0.5146564151850072,0.2754237288135593,0.9801239029426949,0.0,0.12173913043478261,0.0,0.3378151260504202,0.5347349177330896,0.0006793478260869565,0.3518237082066869,0.052845528455284556,0.044709388971684055,0.004452926208651399,0.711076923076923,0.1411229135053111,0.3325088339222615,0.32030401737242126,0.9625151148730351,0.7058377558756633,0.4282101167315175,0.1533442088091354,0.004063205417607223,0.3254612546125461,0.5262054507337526,0.0026933435936898806,0.028312570781426953,0.34105960264900664,0.005148005148005148,0.7415300546448087,0.691827173347215,0.5973451327433629,0.553781512605042,0.5168141592920354,0.7107294000497884,0.23788546255506607,0.3302595628415301,0.005698005698005698,0.046476761619190406,0.05018359853121175,0.3272058823529412,0.004295796256520405,0.026687598116169546,0.09011309740970448,0.30148619957537154,0.223203026481715,0.06481843030066381,0.005676855895196507,0.9824175824175824,0.3447669305189094,0.0044822949350067235,0.0006939625260235947,0.03953712632594021,0.04962492787074437,0.002172338884866039,0.48605748605748605,0.6052269601100413,0.04437869822485207,0.702656383890317,0.0011876484560570072,0.98390187811422,0.27472527472527475,0.3621495327102804,0.26904376012965964,0.5186915887850467,0.009927200529450696,0.0,0.010403120936280884,0.008836524300441826,0.7205298013245033,0.5099667774086378,0.09123898392949716,0.031914893617021274,0.035526315789473684,0.04978813559322034,0.003215434083601286,0.09042927515833919,0.0008116883116883117,0.5140679953106683,0.960352422907489,0.3401869158878505,0.377431906614786,0.16725978647686832,0.5119705340699816,0.49957228400342174,0.5206030150753769,0.5160839160839161,0.03497164461247637,0.1868583162217659,0.2574468085106383,0.00902061855670103,0.5561056105610561,0.9981167608286252,0.5670665212649946,0.48643410852713176,1.0,0.23394994559303592,0.05653710247349823,0.32423756019261635,0.0019138755980861245,0.32418952618453867,0.006535947712418301,0.3447488584474886,0.0,0.05215123859191656,0.3435270132517839,0.0,0.2507836990595611,0.05186170212765957,0.140625,0.0,0.0260707635009311,0.1054421768707483,0.3639947437582129,0.18299445471349354,0.2245430809399478,0.21976149914821125,0.351409978308026,0.28865979381443296,0.0,0.0,0.9638418079096045,0.3587487781036168,0.2524630541871921,0.0007251631617113851,0.0,0.036036036036036036,0.00815494393476045,0.5241199478487614,0.474609375,0.017513134851138354,0.3248031496062992,0.04746317512274959,0.38924731182795697,0.0410958904109589,0.2174721189591078,0.21940928270042195,0.0,0.7861613984052362,0.0,0.7562203228869896,8.101101749837978e-05,0.026125137211855103,0.9129781604556259,0.0,0.0,0.9328380339945995,0.0,0.0,0.001444970699205266,0.860370109842541,0.5718391132297096,0.0764420910319964,0.0,7.763372408974459e-05,0.0,0.0,4.890812608514905e-05,0.02280640198645111,0.029022403258655804,4.543182953977557e-05,0.0,0.0,0.29079205441722655,5.783355502862761e-05,0.07584597432905485,0.19752186588921283,0.39595959595959596,0.0,0.00018667164457718873,0.0,0.0,4.507346975570179e-05,6.7842605156038e-05,0.0003417634996582365,0.9989212513484358,0.0,0.0,0.00010271158586688578,0.0,0.39548494983277593,0.26227208976157085,0.3941798941798942,0.8819775280898876,0.0,0.2451403887688985,0.8281381634372368,0.0,0.0,0.3916554508748318,6.052536012589275e-05,0.00027277686852154935,0.0,0.0,0.0,0.0001398014818957081,0.0,0.0,0.0,0.3898573692551506,0.37574159525379036,0.25542570951585974,0.33140166606302063,0.9832402234636871,0.2575928008998875,0.40705128205128205,0.3716915995397008,0.0,0.07281177381874517,0.0,0.15813953488372093,0.0,0.7519042437431991,0.36973478939157567,0.0,0.16900369003690036,0.2494172494172494,0.8876582278481012,0.0,0.0,0.0,0.2532146389713155,0.3771466314398943,0.3702865761689291,0.07377049180327869,0.999068612232226,0.0,0.26481835564053535,0.0,0.26022727272727275,0.2147562582345191,0.37712519319938176,0.0,0.26118067978533094,0.0,0.0,0.0,0.24887556221889057,0.0,0.26895306859205775,0.783427495291902,0.0,0.25383542538354253,0.2696011004126547,0.39321789321789324,0.3878954607977992,0.4016990291262136,0.0,0.5149051490514905,0.006194690265486726,0.5414280259641084
Otu3_Planococcaceae100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
