,sm1cecr133003,sm1cecr1464739,sm1cecr1481600,sm1cecr1808663,sm1cecr125482,sm1cecr135154,sm1cecr1669421,sm1cecr1382673,sm1cecr1129053,sm1cecr1626223,sm1cecr1180256,sm1cecr1676682,sm1cecr1331913,sm1cecr1247130,sm1cecr1286982,sm1cecr1712689,sm1cecr1111202,sm1cecr1634278,sm1cecr1363315,sm1cecr1379780,sm1cecr1378278,sm1cecr1173305,sm1cecr115973,sm1cecr1381350,sm1cecr111241,sm1cecr1723915,sm1cecr1119552,sm1cecr1715614,sm1cecr1517506,sm1cecr1486361,sm1cecr1349505,sm1cecr124459,sm1cecr1529881,sm1cecr1692767,sm1cecr1719734,sm1cecr1777810,sm1cecr1774446,sm1cecr1712238,sm1cecr1618758,sm1cecr1777708,sm1cecr1244897,sm1cecr1272449,sm1cecr1130578,sm1cecr1115236,sm1cecr1461069,sm1cecr1797922,sm1cecr1181708,sm1cecr1621193,sm1cecr1732866,sm1cecr1498024,sm1cecr1469570,sm1cecr17305,sm1cecr1571729,sm1cecr1471005,sm1cecr1386497,sm1cecr113397,sm1cecr124445,sm1cecr1646526,sm1cecr1100111,sm1cecr1270791,sm1cecr123727,sm1cecr1869084,sm1cecr1284600,sm1cecr1593516,sm1cecr1402836,sm1cecr1618711,sm1cecr1566798,sm1cecr1575496,sm1cecr1169945,sm1cecr1392571,sm1cecr1553686,sm1cecr1124831,sm1cecr1448301,sm1cecr1622218,sm1cecr1564145,sm1cecr1723276,sm1cecr1519288,sm1cecr1454216,sm1cecr1456433,sm1cecr1501180,sm1cecr1551493,sm1cecr1517454,sm1cecr140613,sm1cecr1252601,sm1cecr1174413,sm1cecr1186201,sm1cecr1220394,sm1cecr1825218,sm1cecr1777416,sm1cecr1467732,sm1cecr1234560,sm1cecr1327871,sm1cecr1151613,sm1cecr1238670,sm1cecr1341715,sm1cecr1788652,sm1cecr1232200,sm1cecr1115280,sm1cecr196809,sm1cecr1111175,sm1cecr1312536,sm1cecr1617009,sm1cecr1787568,sm1cecr1721644,sm1cecr144674,sm1cecr1137,sm1cecr1555783,sm1cecr1750652,sm1cecr1569704,sm1cecr176220,sm1cecr1436352,sm1cecr1882682,sm1cecr1230156,sm1cecr1307850,sm1cecr1463708,sm1cecr1205832,sm1cecr18160,sm1cecr1388432,sm1cecr1376948,sm1cecr1125795,sm1cecr1219421,sm1cecr127084,sm1cecr1721958,sm1cecr1428955,sm1cecr1679458,sm1cecr1169157,sm1cecr1696819,sm1cecr1734371,sm1cecr1884408,sm1cecr1671374,sm1cecr157266,sm1cecr1133344,sm1cecr111058,sm1cecr1718586,sm1cecr1781126,sm1cecr1331937,sm1cecr1563753,sm1cecr1698316,sm1cecr1657499,sm1cecr1813029,sm1cecr1137713,sm1cecr1226335,sm1cecr1268753,sm1cecr1666129,sm1cecr136412,sm1cecr1383738,sm1cecr1375866,sm1cecr1742736,sm1cecr1517346,sm1cecr1384266,sm1cecr1389610,sm1cecr1786494,sm1cecr1253761,sm1cecr1281771,sm1cecr1584944,sm1cecr1881489,sm1cecr1365202,sm1cecr1767358,sm1cecr1468125,sm1cecr137406,sm1cecr1847828,sm1cecr111585,sm1cecr1724764,sm1cecr1202755,sm1cecr1293234,sm1cecr1476592,sm1cecr1183373,sm1cecr1806685,sm1cecr1718873,sm1cecr1664753,sm1cecr1720040,sm1cecr1148057,sm1cecr1605124,sm1cecr1882457,sm1cecr1740284,sm1cecr165078,sm1cecr1246763,sm1cecr1512563,sm1cecr1373304,sm1cecr1100457,sm1cecr1413119,sm1cecr1238747,sm1cecr1165519,sm1cecr1262015,sm1cecr1653323,sm1cecr1111205,sm1cecr1199508,sm1cecr110163,sm1cecr1118669,sm1cecr1206642,sm1cecr1342349,sm1cecr1710938,sm1cecr132420,sm1cecr1350516,sm1cecr1392207,sm1cecr1576068,sm1cecr1692707,sm1cecr1722632,sm1cecr1620582,sm1cecr154244,sm1cecr1267076,sm1cecr1588197,sm1cecr1130477,sm1cecr1478801,sm1cecr11514,sm1cecr1849288,sm1cecr193859,sm1cecr1223812,sm1cecr1162846,sm1cecr1168842,sm1cecr1576354,sm1cecr1239372,sm1cecr1457349,sm1cecr1114972,sm1cecr1222472,sm1cecr1648665,sm1cecr1492089,sm1cecr1351181,sm1cecr1569897,sm1cecr1134319,sm1cecr1569409,sm1cecr1781966,sm1cecr1401600,sm1cecr169339,sm1cecr1283146,sm1cecr1593741,sm1cecr1119590,sm1cecr1810003,sm1cecr1135051,sm1cecr1156837,sm1cecr1235514,sm1cecr1135037,sm1cecr165962,sm1cecr1250130,sm1cecr1354949,sm1cecr2361781,sm1cecr2353773,sm1cecr2629192,sm1cecr2494136,sm1cecr2231689,sm1cecr2513818,sm1cecr2508519,sm1cecr2386338,sm1cecr2154046,sm1cecr224614,sm1cecr2449346,sm1cecr2500561,sm1cecr2476756,sm1cecr2746838,sm1cecr2509307,sm1cecr2550972,sm1cecr2119087,sm1cecr2662086,sm1cecr2596008,sm1cecr2197266,sm1cecr2459963,sm1cecr2272819,sm1cecr2615457,sm1cecr2554535,sm1cecr2471590,sm1cecr2484159,sm1cecr2158259,sm1cecr2137673,sm1cecr2673436,sm1cecr2604813,sm1cecr2670913,sm1cecr2681423,sm1cecr2652304,sm1cecr2600656,sm1cecr2705906,sm1cecr2694263,sm1cecr2227342,sm1cecr2673113,sm1cecr2142985,sm1cecr2468884,sm1cecr2857499,sm1cecr2153723,sm1cecr2465461,sm1cecr2545377,sm1cecr2654464,sm1cecr229006,sm1cecr2671772,sm1cecr2677980,sm1cecr296349,sm1cecr2834662,sm1cecr227652,sm1cecr2791606,sm1cecr2155787,sm1cecr2366590,sm1cecr2342557,sm1cecr2571071,sm1cecr2236562,sm1cecr2212249,sm1cecr2586256,sm1cecr2497104,sm1cecr2466806,sm1cecr250932,sm1cecr2419821,sm1cecr2646808,sm1cecr2195149,sm1cecr2566042,sm1cecr295677,sm1cecr2356293,sm1cecr2698214,sm1cecr2340577,sm1cecr2396974,sm1cecr281404,sm1cecr2559428,sm1cecr295833,sm1cecr241488,sm1cecr2780189,sm1cecr2720268,sm1cecr2398141,sm1cecr2639630,sm1cecr22463,sm1cecr2576649,sm1cecr2354829,sm1cecr2783635,sm1cecr2587620,sm1cecr2344513,sm1cecr2582950,sm1cecr2257628,sm1cecr2106111,sm1cecr2569316,sm1cecr2339338,sm1cecr2257058,sm1cecr2627245,sm1cecr250483,sm1cecr2111963,sm1cecr2227305,sm1cecr2666241,sm1cecr2350333,sm1cecr2352730,sm1cecr2132640,sm1cecr2825002,sm1cecr2810430,sm1cecr2257045,sm1cecr2719377,sm1cecr2645414,sm1cecr2752609,sm1cecr2600685,sm1cecr2565709,sm1cecr2342226,sm1cecr260134,sm1cecr2135180,sm1cecr2487528,sm1cecr2729276,sm1cecr2594593,sm1cecr2497667,sm1cecr2424601,sm1cecr28839,sm1cecr2453992,sm1cecr2139656,sm1cecr2622299,sm1cecr2455507,sm1cecr2479792,sm1cecr2226303,sm1cecr2618916,sm1cecr2442428,sm1cecr236168,sm1cecr2111169,sm1cecr2695976,sm1cecr2144483,sm1cecr257626,sm1cecr2284933,sm1cecr211005,sm1cecr2393448,sm1cecr2752516,sm1cecr2652632,sm1cecr2310798,sm1cecr26207,sm1cecr2280321,sm1cecr249495,sm1cecr2276737,sm1cecr2679816,sm1cecr2230001,sm1cecr2668365,sm1cecr2739826,sm1cecr2131947,sm1cecr2685813,sm1cecr2414364,sm1cecr23898,sm1cecr2168320,sm1cecr2402403,sm1cecr2508159,sm1cecr2535495,sm1cecr2237956,sm1cecr223948,sm1cecr2717991,sm1cecr2153714,sm1cecr255307,sm1cecr2376170,sm1cecr297350,sm1cecr2868350,sm1cecr2606367,sm1cecr2246,sm1cecr2250574,sm1cecr2494816,sm1cecr2135206,sm1cecr2619311,sm1cecr2359821,sm1cecr2689506,sm1cecr2150420,sm1cecr2694423,sm1cecr2678086
Otu1_Coriobacteriales99%,0.013469068128425998,0.09237490071485306,0.009702009702009701,0.04351851851851852,0.0007655014034192396,0.0,0.9952076677316294,0.013008130081300813,0.030389094007384265,0.0,0.12848771101198286,0.3788922568200606,0.0,0.0,0.0565410199556541,0.0,0.012671594508975714,0.0006782945736434108,0.0,0.0973677796734097,0.0,0.7316003249390739,0.020692691517464043,0.0,0.0,0.08317139525845317,0.015566234851650648,0.10846693386773547,0.0,0.0021208907741251328,0.26826007019889686,0.016451673209945783,0.0,0.2154934754640691,0.09508098380323936,0.020885547201336674,0.06243766207859565,0.08932779710470205,0.03542713567839196,0.002111014528747051,0.0,0.015151515151515152,0.0,0.09072847682119205,0.0008860011813349084,0.0,0.029640084685956247,0.962214983713355,0.12076487515084006,0.0,0.040132722389003,0.022516556291390728,0.02025111381125962,0.0021304926764314247,0.033880770722875986,0.0,0.14145328719723183,0.29007847533632286,0.3276918587686023,0.048878986213619274,0.3744700355219434,0.24692737430167597,0.0,0.20701454234388367,0.0053358443188951665,0.06213559886723305,0.130412633723892,0.0001574555188159345,0.2708333333333333,0.0,0.14111600587371512,0.007369758576874206,0.17387101229112,0.007853403141361256,0.23776569451309937,0.17183684543727956,0.0,0.0011737089201877935,0.0041332988891759235,0.025227272727272727,0.10421440669522766,0.01458546571136131,0.04239459585371535,0.026519337016574586,0.003988035892323031,0.0018944914019236375,0.0,0.026041666666666668,0.08750703432751829,0.0004374453193350831,0.9945760776477305,0.0026642984014209592,0.002059308072487644,0.07708225556130367,0.6597884962599948,0.09247163973874184,0.0017258382642998027,0.0,0.0004452359750667854,0.1205503174908601,0.02242115637319317,0.004345888121239135,0.0642578125,0.0,0.088163174320107,0.06377058050552678,0.26335245379222433,0.006694409263614981,0.31952770208901,0.0,0.0,0.0031179138321995466,0.44660304476255397,0.17673521850899743,0.05104257167680278,0.008778346744696415,0.04345006485084306,0.07233704292527822,0.0,0.1245136186770428,0.005880532342927886,0.9721115537848606,0.2383575363044567,0.0005982650314089142,0.3793363499245852,0.046251588310038116,0.4390168970814132,0.00023529411764705883,0.07785253329671839,0.05813687342641337,0.019107142857142857,0.0,0.0520400684094796,0.10644798199067375,0.0,0.0,0.0,0.022498060512024826,0.004132841328413284,0.02107728337236534,0.06996487119437939,0.0,0.0,0.0030073034512387224,0.003604531410916581,0.013513513513513514,0.044166117336849046,0.00027597626604112044,0.0006546644844517185,0.10946960523129087,0.0,0.26701064172847466,0.0,0.16272378516624042,0.0,0.9076452599388379,0.5025139664804469,0.2628458498023715,0.04264589384737259,0.0,0.001072961373390558,0.0,0.07226354941551541,0.624609375,0.0010298661174047373,0.011065006915629323,0.0,0.0,0.0,0.6868250539956804,0.0010848340203948796,0.0,0.01486013986013986,0.0,0.3741770299926847,0.0,0.11432009626955475,0.004798255179934569,0.04485294117647059,0.02118491921005386,0.0,0.0,0.00477326968973747,0.0,0.0,0.0,0.025139664804469275,0.0,0.0,0.018374558303886925,0.7652992602555481,0.10253953042644945,0.0004106776180698152,0.014742014742014743,0.37767161176766406,0.07541899441340782,0.03796653796653797,0.99875,0.0,0.11605157847932414,0.014976958525345621,0.0,0.047010309278350516,0.004585653455617425,0.09739130434782609,0.007123070834982192,0.06406480117820323,0.13535911602209943,0.013250883392226149,0.7520053475935828,0.0,0.4407319013524264,0.017964071856287425,0.0,0.0,0.010876519513755598,0.005639097744360902,0.0,0.011363636363636364,0.3859797297297297,0.0,0.05161290322580645,0.013774104683195593,0.0,0.1822125813449024,0.0,0.01016260162601626,0.10661157024793388,0.016453382084095063,0.033582089552238806,0.4421052631578947,0.14782608695652175,0.0,0.0,0.0,0.10584677419354839,0.38301532686893963,0.07332624867162593,0.1286984271711876,0.08739626556016597,0.44589081018068777,0.0,0.026307676497790568,0.10745233968804159,0.003985197836606889,0.580091533180778,0.005363096100884186,0.05235711305798915,0.0,0.03297161936560935,0.42704970948999355,0.6814159292035398,0.3983855650522317,0.47006067000791346,0.0,0.020064017487703957,0.05910064239828694,0.09233383685800604,0.0,0.15008449514152936,0.0,0.0001404297149276787,0.05167554024428437,0.40358234416092115,0.056916586485086226,0.15012106537530268,0.000652954619653934,0.21636064675253494,0.004018509498295178,0.0952060328575276,0.0017438173747622067,0.652475559760328,0.0,0.26807364167040865,0.0,0.0,0.033690658499234305,0.05906465436929383,0.0,0.26146993318485523,0.015159045725646123,0.17286652078774617,0.029837930664376944,0.11284826618560834,0.0008034548558802853,0.7998906506287589,0.015275625415098517,0.02576419213973799,0.30242085661080076,0.21151079136690648,0.0,0.10571428571428572,0.0005470459518599562,0.019711902956785442,0.12923561859732072,0.021396396396396396,0.8955524757465038,0.0,0.036120401337792644,0.0018484288354898336,0.05853075851085009,0.0,0.1464685449633346,0.17333333333333334,0.3384853168469861,0.2905587092919032,0.050402199368699725,0.004638077858880779,0.18304655336218728,0.03218390804597701,0.001830831197363603,0.005078720162519045,0.0,0.08726178535606821,0.10983606557377049,0.19792802617230099,0.7762084742391088,0.0,0.023494860499265784,0.06560703415623943,0.24525404801786713,0.08340147179067865,0.015613910574875798,0.003414028553693358,0.0036363636363636364,0.41917211328976034,0.00013528138528138528,0.4895383593490535,0.19832089552238805,0.0,0.007153502235469449,0.0003676470588235294,0.0017072129748186087,0.01380897583429229,0.0,0.0014144271570014145,0.2038327526132404,0.0033382789317507417,0.007112375533428165,0.0,0.0,0.01287001287001287,0.9993688860839381,0.002058083695403613,0.10276073619631902,0.018665607625099286,0.18541905855338692,0.0,0.3988657844990548,0.0,0.002506265664160401,0.008003201280512205,0.0,0.022115384615384617,0.0,0.04266088214027477,0.014084507042253521,0.008941567893532959,0.5935946990612921,0.14365522745411013,0.006775832862789385,0.0017548990933021352,0.0,0.0,0.26179120296767355,0.0,0.0,0.0024875621890547263,0.13377636521236635,0.2772413793103448,0.019662921348314606,0.5123789020452099,0.015275504637206765,0.0,0.0,0.0,0.0016877637130801688,0.002207505518763797,0.9928571428571429,0.001401541695865452,0.02545968882602546,0.15510718789407313,0.01026694045174538,0.08318425760286226,0.0020855057351407717,0.09881422924901186,0.0,0.21958041958041957,0.0,0.038338658146964855,0.013876040703052728,0.35926773455377575,0.0,0.0,0.0,0.0,0.0017793594306049821,0.0,0.002560819462227913,0.002857142857142857,0.0,0.0,0.031331592689295036,0.0,0.11771300448430494
Otu2_Erysipelotrichaceae92%,0.0,0.03562351072279587,0.0,0.15941358024691357,0.0,0.0,0.0,0.04142062473256312,0.0,0.0,0.01268258549811948,0.0,0.0,0.0,0.0,0.0,0.5401267159450898,0.0,0.0,0.0,0.0,0.0,0.0,0.05783212161269002,0.0,0.0,0.06916005014625992,0.0,0.0,0.0,0.2503760655189704,0.0,0.0,9.189487226612754e-05,0.0,0.0,0.07001795332136446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13112817483756645,0.0,0.15314043754410728,0.0,0.33648937157709086,0.0,0.0,0.07483443708609272,0.06568111246118537,0.0,0.10940126729600413,0.00012152144853566654,0.0,0.09725336322869955,0.0,0.0,0.0,0.0067039106145251395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698972099853157,0.0,0.13630713989780416,0.0,0.003954522985664854,0.2743963100298453,0.009410599306587419,0.00539906103286385,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0014955134596211367,0.5735937044593413,0.0,0.39282407407407405,0.12549240292628025,0.08792650918635171,0.0,0.0,0.0,0.0009053285049146404,0.0,0.0,0.0,0.0,0.0,0.012892053107562055,0.0019710906701708277,0.4818364163137954,0.0,0.0,0.0,0.0328515111695138,0.00025493945188017844,0.0,0.0027247956403269754,0.0,0.5818298969072165,0.09608843537414966,0.0004544421722335833,0.0,0.10860121633362294,0.0005852231163130944,0.0,0.012453630100688924,0.7054234062797335,0.0,0.35468895078922935,0.0,0.4902353530295443,0.0,0.0,0.0,0.0,0.0,0.0,0.06591897459372854,0.18535714285714286,0.0,0.0002443195699975568,0.33397652355684193,0.0,0.0,0.0,0.0,0.4832472324723247,0.030913348946135833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007992249939452653,0.44830741079597436,0.0,0.0,0.0,0.0,0.0,0.0016759776536312849,0.0,0.0,0.0,0.0,0.171484375,0.0,0.0,0.0,0.0,0.2162046908315565,0.0,0.023835029459025173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.2258527827648115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002155636990730761,0.0,0.07738515901060071,0.011432414256893073,0.0019166267369429804,0.0,0.0,0.034448076439527284,0.015363128491620111,0.0,0.0,0.0,0.029346376167185415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006397952655150352,0.0,0.0,0.0,0.0,0.0,0.07311827956989247,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428310918623205,0.015560165975103735,0.0,0.0,0.061966909875655125,0.015350334241148799,0.0927981781952747,0.0,0.0,0.0,0.0,0.07157762938230385,0.007020658489347967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029605506624232106,0.0,0.000326477309826967,0.0,0.0,0.054538109345542686,0.09337349397590361,0.0,0.0,0.0,0.1839090992394392,0.0,0.06278713629402756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014759058372075863,0.01470160116448326,0.0,0.012949640287769784,0.007699846003079938,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.18773819386909693,0.002452619843924192,0.0,0.32560222974318137,0.0,0.16730991895021227,0.0,0.0,0.0,0.33133082170858363,0.0,0.0,0.0,0.0,0.04367699339766379,0.0,0.0,0.0,0.0003271537622682661,0.01312910284463895,0.0,0.0,0.0,0.0,0.0008176614881439084,0.06079962148095576,0.0,0.0,0.005664488017429194,0.0,0.0,0.3593283582089552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21735905044510387,0.17140825035561877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001890359168241966,0.0,0.0,0.0,0.005443658138268917,0.0,0.005946935041171089,0.8477946493130875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4984108639121641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19551506657323056,0.0,0.044136191677175286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07401490947816826,0.0,0.0,0.0,0.0,0.0,0.0,0.008896797153024912,0.6164736164736164,0.10243277848911651,0.0,0.0,0.0,0.0,0.0,0.0
Otu3_Planococcaceae100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otu4_Lactobacillaceae100%,0.0,0.035186656076250995,0.0,0.010185185185185186,0.0,0.042795051822133064,0.0,0.14231921266581088,0.3217835842090315,0.0,0.0956004548237558,0.0,0.0016574585635359116,0.0,0.0,0.0,0.35392467441041886,0.0,0.014587737843551798,0.034486960760419204,0.0,0.0,0.0,0.0,0.0,0.0,0.20758462181362305,0.06813627254509018,0.0,0.0,0.0,0.02598616563843709,0.0,0.001837897445322551,0.08128374325134972,0.0,0.06024336724516258,0.1044776119402985,0.0,0.00012417732522041475,0.12666666666666668,0.0,0.0,0.056291390728476824,0.0,0.09975062344139651,0.008821453775582216,0.0,0.07453819734521488,0.0,0.0,0.031125827814569535,0.027879033346834076,0.0,0.000129315918789603,0.11155668975574189,0.0,0.0,0.24511234315728042,0.0001392563709789723,0.0,0.0,0.0,0.00012220457045093486,0.0,0.41012826919873396,0.1237901171676006,0.0,0.017361111111111112,0.02273838630806846,0.27430249632892806,0.0,0.13893108686645492,0.0400149588631264,0.0,0.008591842271863978,0.0,0.0,0.0,0.00022727272727272727,0.0,0.03390481064483111,0.1607267645003494,0.0,0.23678963110667997,0.008598076362576508,0.0,0.15902777777777777,0.06274620146314012,0.0,0.0,0.46092362344582594,0.24176276771004943,0.1863683393688567,0.00025793139025019347,0.3856995531110347,0.046351084812623275,0.15433616450603488,0.00014841199168892847,0.08899365018279777,0.03235873850197109,0.011366168932471584,0.0724609375,0.6694630872483222,0.1067766384306732,0.01066707892092448,0.008413001912045888,0.7872263434051022,0.21798365122615804,0.9844105228970444,0.0,0.001984126984126984,0.0,0.0,0.09361424847958297,0.0,0.0,0.0246422893481717,0.0,0.06355382619974059,0.0,0.0,0.0,0.01749925216871074,0.15208647561588737,0.00025412960609911054,0.0,0.0,0.5157215433200604,0.06683451590753033,0.055714285714285716,0.0,0.0006515188533268182,0.10242804309374498,0.0,0.0,0.0,0.16058960434445307,0.014022140221402213,0.0,0.03044496487119438,0.0,0.0,0.0,0.0,0.02837837837837838,0.0,0.0,0.0,0.1724388471784936,0.26928941750533697,0.0,0.0,0.030690537084398978,0.0017901897601145722,0.0,0.2405027932960894,0.0,0.0,0.0,0.0,0.00078125,0.0,0.019921875,0.0,0.3789764868603043,0.079317697228145,0.0,0.0,0.0,0.09611629420698634,0.0,0.0,0.0,0.0,0.0,0.0,0.01504907306434024,0.6371323529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399008406984264,0.8314814814814815,0.022614840989399292,0.0,0.0,0.0,0.0,0.0,0.0,0.0019305019305019305,0.0,0.002257336343115124,0.0,0.04608294930875576,0.0,0.1488659793814433,0.0052407468064199145,0.0008695652173913044,0.0,0.05817378497790869,0.0,0.030035335689045935,0.0,0.0,0.0,0.06736526946107785,0.6614173228346457,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.06666666666666667,0.05234159779614325,0.0,0.0,0.0,0.19308943089430894,0.39090909090909093,0.03473491773308958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472532482334169,0.0,0.0,0.0,0.0,0.47152760584303044,0.03173925419869058,0.05368039664378337,0.07199110982267962,0.0,0.0,0.0,0.0777114267269206,0.004424778761061947,0.0,0.35768926404642576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001404297149276787,0.0,0.324685478712062,0.015246835911479534,0.18498789346246974,0.0,0.00013702384214853386,0.018753044325377496,0.00915701589011581,0.3218135700697527,0.34752444023967205,0.07754477937964177,0.000449034575662326,0.0,0.0,0.0,0.0,0.0,0.0,0.9157554671968191,0.7959518599562363,0.4671031447890952,0.011826017237923432,0.0,0.006014215418261345,0.0,0.04614264919941776,0.0,0.2316546762589928,0.0,0.08,0.08114514952589351,0.002274450341167551,0.25678261848474615,0.0,0.0,0.09063794531897267,0.23285024154589373,0.0,0.0,0.0,0.08182169046700116,0.0038095238095238095,0.0,0.06797131759784882,0.23113735872110783,0.0851581508515815,0.09046764488546395,0.0,0.0,0.0,0.0,0.0,0.0,0.2099236641221374,0.0,0.0,0.06350954478707782,0.4629692255664525,0.03796761585706309,0.17906786590351595,0.10882422521883132,0.09667908131595282,0.0,0.004793028322440087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118527042577676,0.0,0.0594059405940594,0.0,0.017804154302670624,0.24679943100995733,0.0,0.9998357154591753,0.0,0.0,0.005259547221587012,0.0,0.19420174741858617,0.0,0.31001890359168244,0.06049149338374291,0.0,0.0,0.0,0.0,0.3778846153846154,0.0004574565416285453,0.0,0.0,0.0,0.0,0.0,0.0,0.0008774495466510676,1.0,0.30078125,0.0,0.0,0.0,0.0,0.0,0.0,0.797752808988764,0.0,0.0,0.0,0.0,0.0,0.043037974683544304,0.008830022075055188,0.0,0.018220042046250877,0.16124469589816123,0.4501891551071879,0.15605749486652978,0.01699463327370304,0.5192909280500522,0.0,0.0,0.005594405594405594,0.2515527950310559,0.0,0.3654024051803885,0.0,0.9972451790633609,0.0,0.0,0.0,0.07829181494661921,0.05019305019305019,0.03201024327784891,0.06857142857142857,0.0,0.021798365122615803,0.13315926892950392,0.0,0.2219730941704036
